id,date,dir,regime_dir,vol,trend_aligned,true_mfe,strong_label,sim_outcome,reclaim,cv_confirm
BTC-USDT-SWAP-SHORT-1772806000000-27,2026-03-06,SHORT,TREND_DOWN,HIGH_VOL,1,1.911,MID,TIMEOUT,1,
BTC-USDT-SWAP-SHORT-1772806627000-28,2026-03-06,SHORT,TREND_DOWN,HIGH_VOL,1,1.936,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772808809000-30,2026-03-06,SHORT,TREND_DOWN,HIGH_VOL,1,1.447,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772808921000-31,2026-03-06,SHORT,TREND_DOWN,HIGH_VOL,1,1.276,MID,TIMEOUT,1,
BTC-USDT-SWAP-SHORT-1772813847000-35,2026-03-06,SHORT,TREND_DOWN,HIGH_VOL,1,1.389,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772812900000-34,2026-03-06,LONG,TREND_DOWN,HIGH_VOL,0,0.057,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772811186000-32,2026-03-06,LONG,TREND_DOWN,HIGH_VOL,0,0.349,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772811246000-33,2026-03-06,LONG,TREND_DOWN,HIGH_VOL,0,0.349,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772818299000-37,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.777,MID,TIMEOUT,1,
BTC-USDT-SWAP-SHORT-1772819110000-38,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,0.696,MID,TIMEOUT,1,
BTC-USDT-SWAP-LONG-1772821141000-40,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.266,MID,TIMEOUT,1,
BTC-USDT-SWAP-SHORT-1772819528000-39,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,1.243,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772829513000-41,2026-03-06,SHORT,TREND_DOWN,NORMAL_VOL,1,1.633,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772818252000-36,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.777,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772834507000-42,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.305,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772837456000-43,2026-03-06,LONG,TREND_DOWN,NORMAL_VOL,0,0.187,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772842451000-1,2026-03-07,LONG,TREND_DOWN,LOW_VOL,0,0.504,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772843979000-3,2026-03-07,SHORT,TREND_DOWN,LOW_VOL,1,2.082,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-LONG-1772844248000-4,2026-03-07,LONG,TREND_DOWN,LOW_VOL,0,0.307,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772850673000-5,2026-03-07,SHORT,TREND_DOWN,LOW_VOL,1,1.745,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772852776000-6,2026-03-07,LONG,TREND_DOWN,LOW_VOL,0,0.277,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772842770000-2,2026-03-07,SHORT,TREND_DOWN,LOW_VOL,1,1.901,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772860169000-10,2026-03-07,SHORT,TREND_DOWN,NORMAL_VOL,1,2.082,WEAK_WIN_2,WIN,1,
BTC-USDT-SWAP-SHORT-1772857253000-9,2026-03-07,SHORT,TREND_DOWN,NORMAL_VOL,1,1.774,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772856582000-8,2026-03-07,SHORT,TREND_DOWN,NORMAL_VOL,1,1.707,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772856498000-7,2026-03-07,LONG,TREND_DOWN,NORMAL_VOL,0,0.235,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772869985000-15,2026-03-07,LONG,TREND_DOWN,NORMAL_VOL,0,0.696,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772870125000-16,2026-03-07,LONG,TREND_DOWN,NORMAL_VOL,0,0.705,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772867910000-12,2026-03-07,SHORT,TREND_DOWN,NORMAL_VOL,1,1.601,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772866698000-11,2026-03-07,LONG,TREND_DOWN,NORMAL_VOL,0,1.126,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772872987000-18,2026-03-07,LONG,TREND_DOWN,NORMAL_VOL,0,0.542,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772872211000-17,2026-03-07,LONG,TREND_DOWN,NORMAL_VOL,0,0.449,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772868613000-13,2026-03-07,SHORT,TREND_DOWN,NORMAL_VOL,1,1.722,MID,TIMEOUT,1,
BTC-USDT-SWAP-LONG-1772877219000-19,2026-03-07,LONG,TREND_DOWN,NORMAL_VOL,0,0.353,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772869703000-14,2026-03-07,SHORT,TREND_DOWN,NORMAL_VOL,1,1.873,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772892481000-20,2026-03-07,SHORT,RANGE,NORMAL_VOL,0,1.786,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772906920000-21,2026-03-07,SHORT,RANGE,NORMAL_VOL,0,1.597,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1772910598000-22,2026-03-07,SHORT,RANGE,NORMAL_VOL,0,1.242,MID,TIMEOUT,1,
BTC-USDT-SWAP-SHORT-1772911480000-23,2026-03-07,SHORT,RANGE,NORMAL_VOL,0,1.129,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772913422000-24,2026-03-07,LONG,RANGE,NORMAL_VOL,0,1.693,MID,TIMEOUT,0,
BTC-USDT-SWAP-LONG-1772913488000-25,2026-03-07,LONG,RANGE,NORMAL_VOL,0,1.375,MID,TIMEOUT,1,
BTC-USDT-SWAP-LONG-1772916785000-26,2026-03-07,LONG,RANGE,NORMAL_VOL,0,1.227,MID,TIMEOUT,1,
BTC-USDT-SWAP-LONG-1772919621000-27,2026-03-07,LONG,RANGE,NORMAL_VOL,0,1.149,MID,TIMEOUT,1,
BTC-USDT-SWAP-SHORT-1772930593000-4,2026-03-08,SHORT,RANGE,LOW_VOL,0,2.495,WEAK_WIN_2,WIN,1,
BTC-USDT-SWAP-LONG-1772931158000-5,2026-03-08,LONG,RANGE,LOW_VOL,0,1.505,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772928898000-2,2026-03-08,SHORT,RANGE,LOW_VOL,0,2.708,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-SHORT-1772932298000-6,2026-03-08,SHORT,RANGE,LOW_VOL,0,2.496,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-SHORT-1772937050000-7,2026-03-08,SHORT,RANGE,LOW_VOL,0,2.327,WEAK_WIN_2,LOSS,0,
BTC-USDT-SWAP-LONG-1772928031000-1,2026-03-08,LONG,RANGE,LOW_VOL,0,1.242,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772929845000-3,2026-03-08,LONG,RANGE,LOW_VOL,0,1.319,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772937086000-8,2026-03-08,SHORT,RANGE,LOW_VOL,0,2.373,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-SHORT-1772942112000-11,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,2.11,WEAK_WIN_2,LOSS,0,
BTC-USDT-SWAP-SHORT-1772938604000-10,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,2.054,WEAK_WIN_2,LOSS,0,
BTC-USDT-SWAP-SHORT-1772945605000-12,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,1.988,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772954182000-14,2026-03-08,LONG,RANGE,NORMAL_VOL,0,1.214,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772955851000-15,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,2.503,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-LONG-1772956387000-16,2026-03-08,LONG,RANGE,NORMAL_VOL,0,1.334,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772960006000-18,2026-03-08,LONG,RANGE,NORMAL_VOL,0,0.982,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1772960711000-20,2026-03-08,LONG,RANGE,NORMAL_VOL,0,1.05,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1772945971000-13,2026-03-08,LONG,RANGE,NORMAL_VOL,0,1.526,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772959740000-17,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,2.834,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-LONG-1772961897000-22,2026-03-08,LONG,RANGE,NORMAL_VOL,0,0.918,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1772961574000-21,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,3.171,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1772938557000-9,2026-03-08,LONG,RANGE,NORMAL_VOL,0,1.835,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1772966351000-24,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,3.496,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772965735000-23,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,3.578,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1772960413000-19,2026-03-08,SHORT,RANGE,NORMAL_VOL,0,3.217,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1772966741000-25,2026-03-08,LONG,RANGE,NORMAL_VOL,0,1.313,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773009806000-28,2026-03-08,LONG,RANGE,HIGH_VOL,0,5.193,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1773008368000-26,2026-03-08,SHORT,RANGE,HIGH_VOL,0,0.074,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773008374000-27,2026-03-08,SHORT,RANGE,HIGH_VOL,0,0.074,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773009907000-29,2026-03-08,LONG,RANGE,HIGH_VOL,0,5.034,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1773010345000-30,2026-03-08,SHORT,RANGE,HIGH_VOL,0,0.629,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773012685000-31,2026-03-08,SHORT,RANGE,HIGH_VOL,0,0.416,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773012754000-32,2026-03-08,SHORT,RANGE,HIGH_VOL,0,0.416,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773013924000-33,2026-03-08,SHORT,RANGE,HIGH_VOL,0,0.338,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773014431000-1,2026-03-09,SHORT,RANGE,LOW_VOL,0,0.701,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773017505000-4,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.877,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773016156000-3,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.712,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1773015207000-2,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.799,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773028538000-9,2026-03-09,LONG,RANGE,HIGH_VOL,0,5.037,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773031454000-10,2026-03-09,LONG,RANGE,HIGH_VOL,0,4.615,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773027249000-8,2026-03-09,LONG,RANGE,HIGH_VOL,0,5.15,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773026901000-6,2026-03-09,LONG,RANGE,HIGH_VOL,0,5.011,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773027138000-7,2026-03-09,LONG,RANGE,HIGH_VOL,0,4.911,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1773025639000-5,2026-03-09,SHORT,RANGE,HIGH_VOL,0,0.775,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773037195000-15,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,1.025,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773037247000-16,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,1.046,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773038614000-17,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.649,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773038772000-18,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.609,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773036656000-13,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.798,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773036806000-14,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.798,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1773035662000-12,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,1.426,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773040375000-19,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.026,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773042144000-20,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.087,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773045274000-22,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.921,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1773045071000-21,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.64,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773035272000-11,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,1.486,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773052725000-24,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.611,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773053059000-25,2026-03-09,LONG,RANGE,NORMAL_VOL,0,5.338,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773059253000-26,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.682,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773059276000-27,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.682,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1773060996000-29,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.053,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773060141000-28,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.0,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773063517000-30,2026-03-09,LONG,TREND_UP,HIGH_VOL,1,3.543,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773063532000-31,2026-03-09,LONG,TREND_UP,HIGH_VOL,1,3.662,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773064788000-33,2026-03-09,LONG,TREND_UP,HIGH_VOL,1,3.137,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773066205000-36,2026-03-09,LONG,TREND_UP,HIGH_VOL,1,3.104,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773064671000-32,2026-03-09,LONG,TREND_UP,HIGH_VOL,1,3.321,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1773066123000-34,2026-03-09,SHORT,TREND_UP,HIGH_VOL,0,1.487,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773066127000-35,2026-03-09,SHORT,TREND_UP,HIGH_VOL,0,1.487,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773070746000-38,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.846,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773070714000-37,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.846,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773072008000-39,2026-03-09,SHORT,TREND_UP,NORMAL_VOL,0,0.83,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773077548000-40,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.547,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773080726000-44,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.72,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773079906000-42,2026-03-09,LONG,RANGE,NORMAL_VOL,0,4.715,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1773079208000-41,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.142,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773080165000-43,2026-03-09,SHORT,RANGE,NORMAL_VOL,0,0.233,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773094256000-45,2026-03-09,SHORT,TREND_UP,NORMAL_VOL,0,0.547,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773097331000-48,2026-03-09,SHORT,TREND_UP,NORMAL_VOL,0,0.37,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773094321000-46,2026-03-09,SHORT,TREND_UP,NORMAL_VOL,0,0.529,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773096154000-47,2026-03-09,LONG,TREND_UP,LOW_VOL,1,4.561,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773100831000-1,2026-03-10,LONG,TREND_UP,LOW_VOL,1,4.864,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773104310000-6,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,3.742,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773106071000-9,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,4.201,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1773101678000-2,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,0.176,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773101724000-3,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,0.176,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773104480000-7,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,3.826,STRONG_3,WIN,0,
BTC-USDT-SWAP-LONG-1773104532000-8,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,3.746,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773106990000-10,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,3.78,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1773102785000-4,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,0.465,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773103324000-5,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,0.543,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773113999000-12,2026-03-10,SHORT,TREND_UP,HIGH_VOL,0,1.013,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773111721000-11,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,2.266,WEAK_WIN_2,WIN,1,
BTC-USDT-SWAP-SHORT-1773115229000-15,2026-03-10,SHORT,TREND_UP,HIGH_VOL,0,0.457,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773116500000-17,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,2.762,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-LONG-1773118368000-19,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,2.675,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-LONG-1773116566000-18,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,2.762,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-LONG-1773115703000-16,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,2.986,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-LONG-1773120716000-23,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,2.64,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-LONG-1773114910000-14,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,3.126,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1773114143000-13,2026-03-10,SHORT,TREND_UP,HIGH_VOL,0,0.229,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773119418000-20,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,2.435,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-SHORT-1773119667000-21,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,1.321,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773119784000-22,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,1.232,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773127382000-24,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,2.091,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-LONG-1773127409000-25,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,2.091,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-SHORT-1773129222000-26,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,1.701,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773132250000-30,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,2.095,WEAK_WIN_2,WIN,1,
BTC-USDT-SWAP-LONG-1773133047000-31,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,1.569,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773130875000-28,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,1.326,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773132119000-29,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,1.317,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773141284000-35,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,1.904,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773140970000-34,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,1.95,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773139318000-33,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,1.542,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773144098000-36,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,2.006,WEAK_WIN_2,LOSS,1,
BTC-USDT-SWAP-SHORT-1773135384000-32,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,2.553,STRONG_2_5,WIN,1,
BTC-USDT-SWAP-LONG-1773148718000-37,2026-03-10,LONG,TREND_UP,NORMAL_VOL,1,1.326,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773130383000-27,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,2.371,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-SHORT-1773150917000-38,2026-03-10,SHORT,RANGE,NORMAL_VOL,0,1.199,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773161500000-44,2026-03-10,SHORT,TREND_UP,HIGH_VOL,0,3.212,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773155511000-41,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,0.678,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773154908000-39,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,0.595,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773154921000-40,2026-03-10,LONG,TREND_UP,HIGH_VOL,1,0.595,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773160125000-43,2026-03-10,SHORT,TREND_UP,HIGH_VOL,0,3.279,STRONG_3,WIN,0,
BTC-USDT-SWAP-SHORT-1773160082000-42,2026-03-10,SHORT,TREND_UP,HIGH_VOL,0,3.279,STRONG_3,WIN,1,
BTC-USDT-SWAP-SHORT-1773167137000-45,2026-03-10,SHORT,TREND_UP,NORMAL_VOL,0,1.995,MID,TIMEOUT,0,
BTC-USDT-SWAP-SHORT-1773181308000-46,2026-03-10,SHORT,RANGE,NORMAL_VOL,0,0.932,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773188301000-3,2026-03-11,SHORT,RANGE,LOW_VOL,0,1.443,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773188323000-4,2026-03-11,SHORT,RANGE,LOW_VOL,0,1.437,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773188983000-5,2026-03-11,SHORT,RANGE,LOW_VOL,0,1.613,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773197989000-7,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,1.128,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773200852000-10,2026-03-11,LONG,RANGE,NORMAL_VOL,0,2.552,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-SHORT-1773199659000-9,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,0.784,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773196970000-6,2026-03-11,LONG,RANGE,NORMAL_VOL,0,2.281,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-SHORT-1773198237000-8,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,0.834,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773187573000-1,2026-03-11,LONG,RANGE,LOW_VOL,0,2.029,WEAK_WIN_2,WIN,0,
BTC-USDT-SWAP-SHORT-1773188193000-2,2026-03-11,SHORT,RANGE,LOW_VOL,0,1.438,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773205204000-11,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,1.633,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773208151000-12,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,0.794,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773215694000-14,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,1.027,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773215155000-13,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,0.973,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773223325000-15,2026-03-11,LONG,RANGE,LOW_VOL,0,2.737,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-SHORT-1773224449000-16,2026-03-11,SHORT,RANGE,LOW_VOL,0,0.735,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773229823000-17,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,0.345,MID,LOSS,1,
BTC-USDT-SWAP-SHORT-1773230558000-18,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,0.082,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773230703000-19,2026-03-11,SHORT,RANGE,NORMAL_VOL,0,0.082,MID,LOSS,0,
BTC-USDT-SWAP-LONG-1773231035000-20,2026-03-11,LONG,RANGE,NORMAL_VOL,0,3.076,STRONG_3,WIN,1,
BTC-USDT-SWAP-LONG-1773231661000-21,2026-03-11,LONG,RANGE,NORMAL_VOL,0,2.926,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-LONG-1773231710000-22,2026-03-11,LONG,RANGE,NORMAL_VOL,0,2.926,STRONG_2_5,WIN,0,
BTC-USDT-SWAP-LONG-1773235815000-23,2026-03-11,LONG,RANGE,HIGH_VOL,0,0.868,MID,LOSS,1,
BTC-USDT-SWAP-LONG-1773240262000-26,2026-03-11,LONG,RANGE,HIGH_VOL,0,0.827,MID,LOSS,0,
BTC-USDT-SWAP-SHORT-1773240148000-25,2026-03-11,SHORT,RANGE,HIGH_VOL,0,1.267,MID,LOSS,1,
