_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,coverage_class,date,direction,dist_to_4h_mean_pct,dist_to_recent_swing_high_pct,dist_to_recent_swing_low_pct,distance_from_high_pct,distance_from_low_pct,filter_dup_suppressed,filter_fast_ok,filter_kept,is_asia_session,is_during_correct_move,is_during_opposite_move,is_late_after_50pct_correct_move,is_us_session,lead_min_before_move,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,matched_move_size_pct,ofi_shift_5m_vs_30m,ofi_shift_aligned,opp_dir_zones_active_60m,pct_correct_move_already_done,pct_opposite_move_already_done,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,session,stage_reached,sweep_reclaim_aligned,taker_imb_15m,taker_imb_180m,taker_imb_30m,taker_imb_5m,taker_imb_60m,taker_imb_aligned_15m,taker_imb_aligned_180m,taker_imb_aligned_30m,taker_imb_aligned_5m,taker_imb_aligned_60m,taker_n_trades_15m,taker_n_trades_180m,taker_n_trades_30m,taker_n_trades_5m,taker_n_trades_60m,taker_total_vol_15m,taker_total_vol_180m,taker_total_vol_30m,taker_total_vol_5m,taker_total_vol_60m,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,utc_hour,vol_anomaly_15m_vs_bg,watch_label,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
second,invalidated_or_expired,False,False,,0.7060242901583855,0.4997763203923562,,0.6418402637803504,,0.6418402637803504,0.0,True,0.4997763203923562,,0.0,2026-03-20T19:59:43+00:00,3.0,3.0,144.0,180.0,0.49935497139579493,1.0,,2026-03-20T20:02:43+00:00,missed_no_move_in_4h,2026-03-20,SHORT,0.3937,0.1073,1.0341,0.1072,,,,,0,0,0,0,1,,0.4155,1.1533,0.751,0.751,0.000674,0.000715,0.000671,0.000658,,0.1766,-0.1766,0.0,0.0,0.0,0.1877,0.2802,0.3803,0.3692,0.0,0.6702932565625968,1.0,0.21483867886434796,0.49896045822613355,,us,confirmed,0,0.2024,-0.0008,0.0831,0.2187,0.0513,-0.2024,0.0008,-0.0831,-0.2187,-0.0513,52940,687874,109799,16626,211310,118668.9,1222717.53,213281.14,49400.77,369528.18,,,,,False,,20,1.1756,BAD,70172.318625,BTC-USDT-SWAP-SHORT-1774036783000-32,70042.95,70107.6343125,0.18452858418150436
second,invalidated_or_expired,False,False,,0.6424716355139666,0.500607247117508,,0.584065123194515,,0.584065123194515,0.0,True,0.500607247117508,,0.0,2026-03-20T20:00:22+00:00,4.2,4.2,163.0,252.0,0.5018105662316064,1.0,,2026-03-20T20:04:34+00:00,missed_no_move_in_4h,2026-03-20,SHORT,0.4216,0.105,1.0639,0.1049,,,,,0,0,0,0,1,,0.4434,1.1815,0.779,0.779,0.000658,0.000714,0.00066,0.000655,,0.0569,-0.0569,0.0,0.0,0.0,0.3562,0.2987,0.5319,0.3939,1.0,0.6271282984996648,1.0,-0.24009780652249624,0.5023973367842288,,us,confirmed,1,0.2097,-0.0012,0.0928,0.1402,0.0591,-0.2097,0.0012,-0.0928,-0.1402,-0.0591,52872,687315,107417,15254,210293,121814.66,1221886.99,213640.57,35573.37,369207.58,,,,,False,,20,1.2082,BAD,70164.55,BTC-USDT-SWAP-SHORT-1774036822000-33,70042.95,70103.75,0.17345719736819473
second,failed_triggered,False,False,,0.6508105374087639,,0.5001554288426577,,0.0,0.5916459430988763,0.0,True,0.5001554288426577,0.5916459430988763,,2026-03-20T17:39:04+00:00,8.266666666666667,8.266666666666667,79.0,496.0,0.5003277642290594,1.0,211.98333333333332,2026-03-20T17:47:20+00:00,missed_no_move_in_4h,2026-03-20,LONG,-0.2895,0.996,0.3742,,0.3756,False,False,False,0,0,0,0,1,,0.4101,1.0348,0.7343,0.8334,0.000755,0.000769,0.000678,0.000705,,0.0371,0.0371,0.0,0.0,0.0,0.0503,-0.4902,-0.1794,-0.2503,0.0,0.6125532083814137,1.0,0.002394627376136897,0.5006556746566935,0.9692476696802174,us,triggered,1,-0.1184,-0.005,-0.1486,-0.1137,-0.1122,-0.1184,-0.005,-0.1486,-0.1137,-0.1122,71858,813532,116761,12271,224771,157053.24,1407789.72,220656.51,13099.44,377242.19,220.25,1.258707014222025,1.40489472841496,70511.45,False,2026-03-20T21:19:19+00:00,17,1.323,BAD,69634.95,BTC-USDT-SWAP-LONG-1774028344000-29,69494.285475,69564.6177375,0.20220699771655976
second,no_trigger,False,False,,0.6637006702711323,,0.5000335034990889,,0.0,0.6033642457010293,0.0,True,0.5000335034990889,0.6033642457010293,,2026-03-20T14:04:53+00:00,18.7,18.7,43.0,1122.0,0.5007745198605791,1.0,,2026-03-20T14:23:35+00:00,wrong_direction,2026-03-20,LONG,-0.8986,1.5252,0.2272,,0.2277,,,,0,0,1,0,1,,0.7345,1.646,0.7345,1.4847,0.001155,0.000803,0.001146,0.001192,2.7881,-0.0063,-0.0063,1.0,0.0,65.72,-0.1822,-1.3093,-0.3573,-1.1275,0.0,0.6003564073393463,1.0,-0.2825527405618923,0.5010581664348771,,us,confirmed,0,0.0107,-0.0684,-0.0866,-0.0916,-0.0757,0.0107,-0.0684,-0.0866,-0.0916,-0.0757,124098,852942,260994,45467,560855,366749.93,2009374.59,737155.5,153201.11,1372577.15,,,,,False,,14,2.8828,BAD,70887.95,BTC-USDT-SWAP-LONG-1774015493000-26,69364.05,70126.0,2.17308844080654
second,failed_triggered,False,False,,0.6199908062108411,,0.5002563371356812,,0.0,0.5636280056462192,0.0,True,0.5002563371356812,0.5636280056462192,,2026-03-21T00:05:08+00:00,3.0,3.0,73.0,180.0,0.5028481769000462,1.0,8.216666666666667,2026-03-21T00:08:08+00:00,missed_no_move_in_4h,2026-03-21,LONG,0.0367,0.014,0.1046,,0.1047,False,True,True,1,0,0,0,0,,0.1188,0.1188,0.1188,0.1188,0.000422,0.000422,0.000422,0.000422,,-0.8702,-0.8702,0.0,0.0,0.0,0.0899,0.0899,0.0899,0.0899,0.0,0.7166698881959719,1.0,0.21165849425990663,0.5075314712990713,1.0,asia,triggered,1,0.1234,0.1234,0.1234,-0.303,0.1234,0.1234,0.1234,0.1234,-0.303,0.1234,11893,11893,11893,6640,11893,21201.75,21201.75,21201.75,10812.67,21201.75,11.216666666666667,0.05713289511571931,2.574896082568698,70623.35,False,2026-03-21T00:16:21+00:00,0,,BAD,70583.023875,BTC-USDT-SWAP-LONG-1774051508000-1,70511.05,70547.0369375,0.10202253436067078
second,failed_triggered,False,False,,0.606664336808833,,0.49683600216109025,,0.0,0.5515130334625754,0.0,True,0.49683600216109025,0.5515130334625754,,2026-03-21T00:35:09+00:00,14.666666666666666,14.666666666666666,49.0,880.0,0.5026366818909874,1.0,6.5,2026-03-21T00:49:49+00:00,missed_no_move_in_4h,2026-03-21,LONG,-0.0342,0.3247,0.1886,,0.052,True,True,False,1,0,0,0,0,,0.1755,0.5142,0.3769,0.5142,0.000286,0.000431,0.000395,0.000431,,-0.2699,-0.2699,1.0,0.0,0.0,-0.0633,0.1155,-0.1698,0.1155,1.0,0.6321134486834038,1.0,-0.08353662314531961,0.5031537526836045,1.0,asia,triggered,1,-0.1465,0.1077,0.0066,-0.2348,0.1077,-0.1465,0.1077,0.0066,-0.2348,0.1077,16260,80026,41672,4603,80026,20916.85,138792.29,64969.26,6866.75,138792.29,21.166666666666668,0.0583115549582826,1.5306956717558398,70696.15,False,2026-03-21T00:56:19+00:00,0,2.8334,BAD,70654.95,BTC-USDT-SWAP-LONG-1774053309000-3,70532.75,70593.85,0.17310289777366877
second,primary_unique_reached_move,True,True,1,0.6113639636699204,0.5007671574920955,,0.5734953703703797,,0.5734953703703797,0.0006372944725284866,True,0.5007671574920955,,0.0006372944725284866,2026-03-21T00:40:04+00:00,19.9,19.9,16.0,1194.0,0.5012966808826846,1.0,45.016666666666666,2026-03-21T00:59:58+00:00,missed_no_move_in_4h,2026-03-21,SHORT,0.0759,0.2027,0.31,0.0653,,False,True,True,1,0,0,0,0,,0.2393,0.5142,0.2393,0.5142,0.0003,0.000414,0.000306,0.000414,,0.4558,-0.4558,2.0,0.0,0.0,0.1148,0.232,0.0412,0.232,1.0,0.6674506355122899,1.0,-0.12117463744093254,0.5029972694815994,1.0,asia,triggered,1,0.1775,0.1341,0.0429,0.424,0.1341,-0.1775,-0.1341,-0.0429,-0.424,-0.1341,17225,92692,34616,6256,92692,26738.08,158699.69,49563.35,8120.8,158699.69,64.91666666666667,0.055718797296295565,3.0220901499658948,70493.45,False,2026-03-21T01:44:59+00:00,0,2.45,BAD,70696.15,BTC-USDT-SWAP-SHORT-1774053604000-4,70532.75,70614.45,0.23139739812459656
second,failed_triggered,False,False,,0.6009873580519279,,0.496651237813234,,0.000922246137574622,0.5715457013969601,0.000922246137574622,True,0.496651237813234,0.5715457013969601,,2026-03-21T01:57:41+00:00,3.033333333333333,3.033333333333333,67.0,182.0,0.5008586515929456,1.0,51.36666666666667,2026-03-21T02:00:43+00:00,missed_no_move_in_4h,2026-03-21,LONG,-0.184,0.4781,0.0562,,0.0562,False,True,True,1,0,0,0,0,,0.1829,0.5346,0.2805,0.4466,0.000321,0.000365,0.000316,0.000303,,-0.4529,-0.4529,1.0,0.0,0.0,-0.0457,-0.0376,-0.0957,-0.3065,0.0,0.6025644918376817,1.0,-0.24636977532129187,0.49978261062384255,0.969099732533471,asia,triggered,1,0.1213,0.0367,-0.121,-0.4959,-0.1037,0.1213,0.0367,-0.121,-0.4959,-0.1037,16973,163365,34267,6744,68824,41505.35,278842.54,81068.97,13945.07,117855.67,54.4,0.2752054582624006,1.4093750292267901,70708.75,False,2026-03-21T02:52:05+00:00,2,2.0986,BAD,70514.689725,BTC-USDT-SWAP-LONG-1774058261000-6,70432.45,70473.56986250001,0.11669584095209523
second,failed_triggered,False,False,,0.6707991725712735,,0.5031260459806634,,0.0,0.6098174296102487,0.0,True,0.5031260459806634,0.6098174296102487,,2026-03-21T02:46:41+00:00,10.15,10.15,8.0,609.0,0.5018036188898092,1.0,155.3,2026-03-21T02:56:50+00:00,missed_no_move_in_4h,2026-03-21,LONG,0.1797,0.1175,0.4339,,0.2509,False,False,False,1,0,0,0,0,,0.1337,0.5538,0.3021,0.487,0.000262,0.000349,0.00029,0.000315,,-0.072,-0.072,0.0,0.0,0.0,0.0362,0.3226,0.1609,0.3545,1.0,0.6007137141749309,1.0,0.04527380497619434,0.5021752478613176,1.0,asia,triggered,1,0.037,0.0455,-0.0369,-0.0922,0.023,0.037,0.0455,-0.0369,-0.0922,0.023,18121,230415,40637,7667,72322,38407.48,420678.01,78392.89,18208.97,152533.11,165.45,0.05300357102725868,1.8885436722367068,70787.45,False,2026-03-21T05:32:08+00:00,2,1.1221,BAD,70749.95,BTC-USDT-SWAP-LONG-1774061201000-7,70640.711975,70695.3309875,0.15451943356671416
second,duplicate_reached_move,False,True,1,0.7284048377668544,0.4960123345474839,,0.6621862161516857,,0.6621862161516857,0.0,True,0.4960123345474839,,0.0,2026-03-21T05:37:38+00:00,10.2,10.2,8.0,612.0,0.5018831080487167,1.0,151.85,2026-03-21T05:47:50+00:00,missed_no_move_in_4h,2026-03-21,SHORT,0.099,0.1298,0.4185,0.1297,,False,False,False,1,0,0,0,0,,0.1164,0.3043,0.1875,0.3009,0.00032,0.000276,0.000327,0.000287,,0.0466,-0.0466,0.0,0.0,0.0,-0.038,0.0044,0.0253,0.1226,0.0,0.6225339579680201,1.0,0.26867499533843103,0.5036300646472291,0.9705014440926742,asia,triggered,1,-0.0352,0.0902,0.0892,0.1319,0.1245,0.0352,-0.0902,-0.0892,-0.1319,-0.1245,16125,176529,37187,3772,63460,34636.85,357287.31,78306.96,6495.53,118727.62,162.05,0.16398023465160452,1.4031159521711636,70563.35,False,2026-03-21T08:19:41+00:00,5,1.2416,BAD,70784.324475,BTC-USDT-SWAP-SHORT-1774071458000-8,70679.25,70731.7872375,0.14855340025155442
second,duplicate_reached_move,False,True,1,0.6676550707997402,0.5029216422342139,,0.7033701652127311,,0.7033701652127311,0.003176853305621759,True,0.5029216422342139,,0.003176853305621759,2026-03-21T07:30:31+00:00,12.1,12.1,41.0,726.0,0.49948034690349713,1.0,38.65,2026-03-21T07:42:37+00:00,missed_no_move_in_4h,2026-03-21,SHORT,0.0833,0.1203,0.2401,0.1201,,True,True,False,0,0,0,0,0,,0.151,0.3613,0.1941,0.2058,0.000188,0.00026,0.000245,0.000222,,0.0387,-0.0387,0.0,0.0,0.0,-0.1201,0.2065,0.0734,0.0062,0.0,0.693616859919135,1.0,-0.3921404674398185,0.497328206307276,0.9710355652721837,europe,triggered,0,-0.0878,0.1124,0.2251,0.2611,0.1073,0.0878,-0.1124,-0.2251,-0.2611,-0.1073,10482,151121,25784,2451,39583,35608.1,320057.51,87780.04,6197.42,113114.54,50.75,0.24940529420704483,1.4104361047234888,70551.85,False,2026-03-21T08:21:16+00:00,7,1.533,BAD,70862.463525,BTC-USDT-SWAP-SHORT-1774078231000-9,70728.25,70795.3567625,0.18957955879825658
second,duplicate_reached_move,False,True,1,0.6926553138022064,0.5005864709079748,,0.6296866489110966,,0.6296866489110966,0.0,True,0.5005864709079748,,0.0,2026-03-21T00:22:22+00:00,3.0,3.0,68.0,180.0,0.4977287995591375,1.0,477.8333333333333,2026-03-21T00:25:22+00:00,missed_no_move_in_4h,2026-03-21,SHORT,0.1476,0.1668,0.3456,0.1665,,True,False,False,1,0,0,0,0,,0.5142,0.5142,0.5142,0.5142,0.000602,0.000529,0.000529,0.000529,,-0.0449,0.0449,1.0,0.0,0.0,0.2692,0.2547,0.2547,0.2547,0.0,0.6381268742987344,1.0,-0.2518736250193982,0.4998626871906089,1.0,asia,triggered,1,0.2914,0.1938,0.1938,0.1602,0.1938,-0.2914,-0.1938,-0.1938,-0.1602,-0.1938,37717,52650,52650,12457,52650,73841.78,101920.6,101920.6,25873.01,101920.6,480.8333333333333,0.1963197478274921,1.5881366353771367,70511.35,False,2026-03-21T08:23:12+00:00,0,,BAD,70723.293975,BTC-USDT-SWAP-SHORT-1774052542000-2,70650.05,70686.6719875,0.1036178008393754
second,invalidated_or_expired,False,False,,0.7883222772471593,0.5010926283171595,,0.7166566156792357,,0.7166566156792357,0.0,True,0.5010926283171595,,0.0,2026-03-21T01:49:59+00:00,4.233333333333333,4.233333333333333,35.0,254.0,0.49588001593854497,1.0,,2026-03-21T01:54:13+00:00,missed_no_move_in_4h,2026-03-21,SHORT,-0.1802,0.4645,0.0495,0.2199,,,,,1,0,0,0,0,,0.2199,0.5142,0.2456,0.4017,0.00033,0.000368,0.000305,0.000308,,0.1946,-0.1946,0.0,0.0,0.0,-0.1597,-0.0237,-0.1846,-0.2279,1.0,0.6015205176715186,1.0,-0.21724479331307367,0.497962923113981,,asia,confirmed,1,-0.0315,0.0625,-0.078,0.0937,0.011,0.0315,-0.0625,0.078,-0.0937,-0.011,16416,155211,32387,4455,69676,44620.59,262321.47,71654.18,8425.42,114682.93,,,,,False,,1,2.3402,BAD,70516.090425,BTC-USDT-SWAP-SHORT-1774057799000-5,70445.60957500001,70480.85,0.09999999999998956
second,invalidated_or_expired,False,False,,0.6569009394886166,,0.4984416867745153,,0.0,0.5971826722623786,0.0,True,0.4984416867745153,0.5971826722623786,,2026-03-21T14:22:00+00:00,8.083333333333334,8.083333333333334,126.0,485.0,0.5049968716405386,1.0,,2026-03-21T14:30:05+00:00,missed_no_move_in_4h,2026-03-21,LONG,0.3385,0.2404,0.5487,,0.3061,,,,0,0,0,0,1,,0.2013,0.7737,0.5472,0.5911,0.000375,0.000274,0.000496,0.000373,,-0.3619,-0.3619,0.0,0.0,0.0,-0.1147,0.487,0.2475,0.3152,1.0,0.6360366373965453,1.0,-0.051130597536445076,0.503365222789464,,us,confirmed,1,-0.0846,0.1263,0.1867,-0.1564,0.2002,-0.0846,0.1263,0.1867,-0.1564,0.2002,26376,181537,76508,5194,98941,78295.44,476499.01,229895.06,11894.95,272902.35,,,,,False,,14,3.1749,BAD,70958.811675,BTC-USDT-SWAP-LONG-1774102920000-12,70887.888325,70923.35,0.09999999999999619
second,invalidated_or_expired,False,False,,0.613050162168129,,0.5007724358421058,,0.0,0.5573183292437536,0.0,True,0.5007724358421058,0.5573183292437536,,2026-03-21T14:07:29+00:00,14.516666666666667,14.516666666666667,7.0,871.0,0.5001641575406369,1.0,,2026-03-21T14:22:00+00:00,missed_no_move_in_4h,2026-03-21,LONG,0.366,0.2318,0.5609,,0.3584,,,,0,0,0,0,1,,0.4846,0.7737,0.5911,0.5911,0.000667,0.000273,0.000495,0.000371,,-0.462,-0.462,0.0,0.0,0.0,0.252,0.5206,0.309,0.3045,0.0,0.6569009394886166,1.0,0.10087733437063336,0.4984416867745153,,us,confirmed,1,0.2368,0.1403,0.1997,-0.1944,0.2161,0.2368,0.1403,0.1997,-0.1944,0.2161,60114,174908,73056,10257,96534,193592.41,460040.24,221247.37,32508.11,263548.44,,,,,False,,14,8.1071,BAD,71066.75,BTC-USDT-SWAP-LONG-1774102049000-10,70734.565025,70900.65751250001,0.4685217128507324
second,duplicate_reached_move,False,True,1,0.6431450158870489,0.5020967651988257,,0.5846772871700444,,0.5846772871700444,0.0,True,0.5020967651988257,,0.0,2026-03-21T16:25:03+00:00,3.0,3.0,58.0,180.0,0.5028724854128932,1.0,0.8,2026-03-21T16:28:03+00:00,missed_no_move_in_4h,2026-03-21,SHORT,-0.2791,0.8421,0.0966,0.1986,,False,True,True,0,0,0,0,1,,0.2101,0.9396,0.2617,0.4004,0.000459,0.000355,0.000354,0.000328,,0.3595,-0.3595,0.0,0.0,0.0,-0.0804,-0.2863,-0.1876,-0.1844,0.0,0.6774538963716805,1.0,-0.1376155520136589,0.5018232423867591,1.0,us,triggered,1,-0.169,0.0525,-0.1053,0.2317,-0.0752,0.169,-0.0525,0.1053,-0.2317,0.0752,20694,291946,36724,3747,72145,46319.7,751108.26,80507.77,5019.67,138844.72,3.8,0.17807838455641323,6.667025243222573,70325.05,False,2026-03-21T16:28:51+00:00,16,0.6907,BAD,70520.992875,BTC-USDT-SWAP-SHORT-1774110303000-13,70450.507125,70485.75,0.09999999999998942
second,duplicate_reached_move,False,True,1,0.6510580085014231,0.4997871732469943,,0.5918709168194756,,0.5918709168194756,0.0,True,0.4997871732469943,,0.0,2026-03-21T16:36:36+00:00,3.0,3.0,17.0,180.0,0.5011970615424839,1.0,1.9333333333333333,2026-03-21T16:39:36+00:00,missed_no_move_in_4h,2026-03-21,SHORT,-0.3431,0.9267,0.2073,0.2309,,True,True,False,0,0,0,0,1,,0.3046,1.1363,0.4396,0.5135,0.000569,0.000388,0.000518,0.000418,,0.4742,-0.4742,0.0,0.0,0.0,-0.0813,-0.3641,-0.2094,-0.2817,1.0,0.6445600592652887,1.0,-0.04699217472689966,0.5004095403346983,0.9677806688750228,us,triggered,1,-0.2555,0.0039,-0.2516,0.1719,-0.2069,0.2555,-0.0039,0.2516,-0.1719,0.2069,32624,312489,53773,6035,83690,113822.19,844987.7,162736.65,17399.73,214218.4,4.933333333333334,0.10269156001587439,1.4010475156519975,70319.55,False,2026-03-21T16:41:32+00:00,16,1.6683,BAD,70462.263525,BTC-USDT-SWAP-SHORT-1774110996000-14,70391.836475,70427.05,0.09999999999999774
second,duplicate_reached_move,False,True,1,0.7394300526132406,0.5007326947301509,,0.6722091387393095,,0.6722091387393095,0.0,True,0.5007326947301509,,0.0,2026-03-21T16:51:24+00:00,3.0,3.0,145.0,180.0,0.49817227679669895,1.0,1.8333333333333333,2026-03-21T16:54:24+00:00,missed_no_move_in_4h,2026-03-21,SHORT,-0.4534,1.0682,0.0754,0.2364,,True,True,False,0,0,0,0,1,,0.2285,1.1444,0.3126,0.5116,0.000369,0.0004,0.000478,0.000425,,0.3067,-0.3067,0.0,0.0,0.0,-0.1333,-0.5144,-0.2212,-0.434,2.0,0.602100863029101,1.0,0.18553874414505786,0.4983809931292908,1.0,us,triggered,1,-0.0485,-0.0093,-0.1781,0.0947,-0.1697,0.0485,0.0093,0.1781,-0.0947,0.1697,23044,324709,55371,4634,92120,73425.01,899279.94,186183.49,20552.03,266600.79,4.833333333333333,0.06156396645404052,2.727028564624273,70290.05,False,2026-03-21T16:56:14+00:00,16,1.0297,BAD,70409.23702500001,BTC-USDT-SWAP-SHORT-1774111884000-15,70333.35,70371.29351250001,0.10783804192333606
second,duplicate_reached_move,False,True,1,0.7642804085415796,0.4997792484708702,,0.7022145805888876,,0.7022145805888876,0.0002134198394999989,True,0.4997792484708702,,0.0002134198394999989,2026-03-21T17:07:16+00:00,8.166666666666666,8.166666666666666,113.0,490.0,0.4991738902836618,1.0,356.6,2026-03-21T17:15:26+00:00,missed_no_move_in_4h,2026-03-21,SHORT,-0.566,1.2358,0.0789,0.2558,,False,False,False,0,0,0,0,1,,0.2558,1.2334,0.3356,0.6178,0.000317,0.000375,0.000307,0.000447,,0.5316,-0.5316,1.0,0.0,0.0,-0.0797,-1.1302,-0.1676,-0.4268,3.0,0.6190581886129528,1.0,-0.26687011206721023,0.5003922447493919,1.0,us,triggered,1,0.0423,-0.0935,-0.0798,0.386,-0.172,-0.0423,0.0935,0.0798,-0.386,0.172,21990,304408,46540,5986,106236,53966.15,829777.79,132444.63,16383.8,322933.88,364.76666666666665,0.06384453854863822,2.5145975512505627,70125.65,False,2026-03-21T23:12:02+00:00,17,0.7739,BAD,70319.29207499999,BTC-USDT-SWAP-SHORT-1774112836000-17,70170.45,70244.8710375,0.21189030999933695
second,duplicate_reached_move,False,True,1,0.608863399838108,0.49972837131870856,,0.5535121816710072,,0.5535121816710072,0.0,True,0.49972837131870856,,0.0,2026-03-21T17:09:05+00:00,6.35,6.35,7.0,381.0,0.4991738902836618,1.0,356.6,2026-03-21T17:15:26+00:00,missed_no_move_in_4h,2026-03-21,SHORT,-0.566,1.2358,0.0789,0.2558,,False,False,False,0,0,0,0,1,,0.2558,1.2334,0.3356,0.6178,0.000317,0.000375,0.000307,0.000447,,0.5316,-0.5316,1.0,0.0,0.0,-0.0797,-1.1302,-0.1676,-0.4268,3.0,0.6190581886129528,1.0,-0.1437492144948125,0.5003922447493919,1.0,us,triggered,1,0.0423,-0.0935,-0.0798,0.386,-0.172,-0.0423,0.0935,0.0798,-0.386,0.172,21990,304408,46540,5986,106236,53966.15,829777.79,132444.63,16383.8,322933.88,362.95,0.06384453854863822,2.030708129119468,70125.65,False,2026-03-21T23:12:02+00:00,17,0.7739,BAD,70263.364125,BTC-USDT-SWAP-SHORT-1774112945000-18,70170.45,70216.90706249999,0.13232443422392978
second,duplicate_reached_move,False,True,1,0.7077690478768521,0.5043843093429321,,0.6434264071607746,,0.6434264071607746,0.0,True,0.5043843093429321,,0.0,2026-03-21T23:22:48+00:00,3.0,3.0,182.0,180.0,0.4959450422571877,1.0,19.6,2026-03-21T23:25:48+00:00,missed_no_move_in_4h,2026-03-21,SHORT,-0.2906,0.5073,0.0311,0.228,,True,True,False,0,0,0,0,0,,0.1381,0.5386,0.2596,0.3492,0.000328,0.000247,0.00029,0.000263,,0.5957,-0.5957,1.0,0.0,0.0,-0.1067,-0.4222,-0.2068,-0.2236,0.0,0.7232860247153766,1.0,-0.27088715614153036,0.49936167455267566,0.9866412626281613,asia_late,triggered,1,-0.1868,0.0808,-0.1989,0.3151,-0.1842,0.1868,-0.0808,0.1989,-0.3151,0.1842,23567,146854,38262,5939,57175,66767.74,365266.25,105985.0,14551.26,150197.2,22.6,0.05163959273193715,1.45327472795192,70065.05,False,2026-03-21T23:45:24+00:00,23,2.5751,BAD,70176.220575,BTC-USDT-SWAP-SHORT-1774135368000-21,70101.25,70138.73528749999,0.10688897467667983
second,invalidated_or_expired,False,False,,0.7439542712863085,,0.5020836771081104,,0.0,0.676322064805735,0.0,True,0.5020836771081104,0.676322064805735,,2026-03-21T18:33:14+00:00,23.183333333333334,23.183333333333334,18.0,1391.0,0.5009275031765316,1.0,,2026-03-21T18:56:25+00:00,missed_no_move_in_4h,2026-03-21,LONG,-0.0763,0.498,0.3085,,0.0577,,,,0,0,0,0,1,,0.2239,0.6697,0.2239,0.3409,0.000249,0.000328,0.000253,0.000238,,-0.2608,-0.2608,0.0,0.0,0.0,-0.1114,-0.329,0.0357,0.1379,0.0,0.652600648117626,1.0,0.028546253018342772,0.5006896540426384,,us,confirmed,1,-0.2887,-0.0788,0.0378,-0.2076,0.1448,-0.2887,-0.0788,0.0378,-0.2076,0.1448,13275,221793,26691,3305,52576,25161.51,530297.86,50456.94,2974.28,86236.71,,,,,False,,18,0.5244,BAD,70492.95,BTC-USDT-SWAP-LONG-1774117994000-19,70341.05,70417.0,0.21571495519547007
second,invalidated_or_expired,False,False,,0.7221474127292439,,0.4988489813852586,,0.0,0.6564976479356762,0.0,True,0.4988489813852586,0.6564976479356762,,2026-03-21T17:01:19+00:00,12.533333333333333,12.533333333333333,8.0,752.0,0.5033144065600018,1.0,,2026-03-21T17:13:51+00:00,missed_no_move_in_4h,2026-03-21,LONG,-0.5278,1.1926,0.1216,,0.1217,,,,0,0,0,0,1,,0.2558,1.2365,0.3356,0.6178,0.000314,0.000378,0.000303,0.000446,,-0.0228,-0.0228,3.0,0.0,0.0,-0.0252,-0.9847,-0.1159,-0.4185,0.0,0.6012863560951216,1.0,-0.07237401182656114,0.5012279308170274,,us,confirmed,1,0.0121,-0.0864,-0.0759,-0.0932,-0.1828,0.0121,-0.0864,-0.0759,-0.0932,-0.1828,22494,308884,46587,10914,106970,56761.43,848218.04,136955.06,32566.41,325285.75,,,,,False,,17,0.798,BAD,70343.95,BTC-USDT-SWAP-LONG-1774112479000-16,70170.45,70257.2,0.24694977881270533
second,invalidated_or_expired,False,False,,0.6247750874430177,,0.5006072538789519,,0.0024958390797056905,0.6388563558239627,0.0024958390797056905,True,0.5006072538789519,0.6388563558239627,,2026-03-21T23:17:06+00:00,3.0166666666666666,3.0166666666666666,96.0,181.0,0.49618384343838323,1.0,,2026-03-21T23:20:07+00:00,missed_no_move_in_4h,2026-03-21,LONG,-0.2735,0.4816,0.0566,,0.0566,,,,0,0,0,0,0,,0.2066,0.5386,0.2679,0.3492,0.000309,0.000245,0.000292,0.000255,,0.0439,0.0439,0.0,0.0,0.0,-0.1353,-0.3432,-0.1839,-0.1945,0.0,0.6311284428874576,1.0,0.15535598275862544,0.4984872947805857,,asia_late,confirmed,0,-0.3111,0.0701,-0.1853,-0.1475,-0.23,-0.3111,0.0701,-0.1853,-0.1475,-0.23,21314,144817,35447,5917,54147,59530.31,358192.63,102119.94,14049.98,141949.3,,,,,False,,23,2.3247,BAD,70185.45,BTC-USDT-SWAP-LONG-1774135026000-20,70079.892525,70132.6712625,0.1505111285507755
