venue,date,dir,regime,status,reasons,confluence,hypo_entry,outcome,true_mfe
BINANCE_MAY,2026-05-21,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,76801.6,TIMEOUT,1.643
BINANCE_MAY,2026-05-21,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77638.0,WIN,2.599
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77831.9,WIN,3.401
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,77630.5,WIN,3.15
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77627.1,WIN,3.146
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,77448.1,WIN,2.745
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,77367.9,WIN,2.822
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,1,77205.9,WIN,3.889
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,3,77001.2,WIN,3.633
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,77184.5,LOSS,0.16
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,1,76772.9,WIN,3.347
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m,0,76900.0,WIN,3.506
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,3,76761.8,LOSS,0.402
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,76756.4,WIN,3.326
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,76846.8,LOSS,0.291
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,76768.9,WIN,3.342
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short,3,76540.7,LOSS,0.016
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,76208.3,LOSS,0.226
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,76235.6,LOSS,0.19
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,3,75666.4,TIMEOUT,1.933
BINANCE_MAY,2026-05-22,SHORT,RANGE,REJECT,not_trend_down,3,75666.4,TIMEOUT,1.933
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,3,75973.9,LOSS,1.913
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short,2,75837.9,LOSS,0.285
BINANCE_MAY,2026-05-22,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,75908.8,LOSS,0.191
BINANCE_MAY,2026-05-22,SHORT,TREND_DOWN,CANDIDATE,rejection_proof;taker_sell;microprice_down,3,75508.1,LOSS,1.728
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short,0,75497.2,LOSS,2.556
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,75337.1,LOSS,2.774
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,75237.0,WIN,2.911
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,74388.8,WIN,4.084
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,1,74703.1,WIN,3.646
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,1,74946.5,WIN,3.541
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short,0,75079.3,WIN,3.127
BINANCE_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,75404.9,WIN,2.911
BINANCE_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,0,75573.9,WIN,2.681
BINANCE_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,75777.9,WIN,2.405
BINANCE_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,76007.5,WIN,2.095
BINANCE_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,76759.1,TIMEOUT,1.096
BINANCE_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,0,76794.8,TIMEOUT,1.049
BINANCE_MAY,2026-05-23,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,76795.9,TIMEOUT,0.963
BINANCE_MAY,2026-05-23,SHORT,RANGE,REJECT,not_trend_down,0,76777.0,TIMEOUT,0.939
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,74504.7,WIN,3.922
BINANCE_MAY,2026-05-23,LONG,TREND_DOWN,REJECT,not_short,1,74514.7,WIN,3.908
BINANCE_MAY,2026-05-23,LONG,RANGE,REJECT,not_trend_down;not_short,2,76694.1,TIMEOUT,1.181
BINANCE_MAY,2026-05-23,SHORT,RANGE,REJECT,not_trend_down,1,76460.2,TIMEOUT,0.529
BINANCE_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,76787.0,TIMEOUT,0.952
BINANCE_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,76974.1,TIMEOUT,1.193
BINANCE_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,76649.1,TIMEOUT,0.774
BINANCE_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,76560.7,LOSS,0.659
BINANCE_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,76188.5,LOSS,0.172
BINANCE_MAY,2026-05-24,SHORT,TREND_UP,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77186.1,TIMEOUT,1.464
BINANCE_MAY,2026-05-24,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,76669.2,LOSS,0.075
BINANCE_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77137.2,TIMEOUT,0.345
BINANCE_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,76990.7,TIMEOUT,0.723
BINANCE_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77745.5,TIMEOUT,1.687
BINANCE_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77349.7,TIMEOUT,1.057
BINANCE_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77382.1,TIMEOUT,1.098
BINANCE_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,0,77363.5,TIMEOUT,1.201
BINANCE_MAY,2026-05-25,SHORT,RANGE,REJECT,not_trend_down;no_fresh_weakness_60m;buyer_absorption,1,77547.3,TIMEOUT,1.436
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,77252.3,LOSS,1.068
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,76532.0,WIN,2.019
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,76815.4,LOSS,1.643
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,76866.4,LOSS,1.575
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,76685.4,TIMEOUT,1.815
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,77096.8,LOSS,1.272
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,76765.1,TIMEOUT,1.709
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,77145.0,LOSS,1.208
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,77237.8,LOSS,1.087
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,77522.6,LOSS,0.715
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,2,76860.0,WIN,2.764
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,3,76388.0,WIN,2.163
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,76408.2,WIN,2.189
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,76409.0,LOSS,0.353
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,2,75967.4,TIMEOUT,1.621
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,75978.6,TIMEOUT,1.636
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,2,75765.5,WIN,2.042
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down;buyer_absorption,1,76017.3,TIMEOUT,1.686
BINANCE_MAY,2026-05-26,SHORT,RANGE,REJECT,not_trend_down,2,75939.1,TIMEOUT,1.721
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,75845.1,LOSS,0.412
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,2,76037.9,LOSS,0.155
BINANCE_MAY,2026-05-26,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,2,75985.0,LOSS,0.224
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short,1,75872.8,LOSS,0.373
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,75794.4,LOSS,0.476
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short,1,75719.8,LOSS,0.575
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,75497.5,LOSS,0.872
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,75301.6,LOSS,1.134
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,75989.6,LOSS,0.218
BINANCE_MAY,2026-05-27,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,1,74932.2,LOSS,0.739
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,75334.8,LOSS,1.089
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,75142.1,LOSS,0.458
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short,0,74898.5,LOSS,0.784
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short,0,74919.2,LOSS,0.756
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,74838.1,LOSS,0.739
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,74333.0,LOSS,0.551
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,74449.3,LOSS,0.394
BINANCE_MAY,2026-05-27,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,1,74427.0,LOSS,0.284
BINANCE_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,74300.0,LOSS,0.287
BINANCE_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,74498.8,LOSS,0.089
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,73689.3,LOSS,0.33
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,73690.4,LOSS,0.328
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,72769.4,TIMEOUT,1.598
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,1,73507.8,TIMEOUT,0.577
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,73422.2,TIMEOUT,0.695
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,72789.1,TIMEOUT,1.57
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,73106.7,TIMEOUT,1.129
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;buyer_absorption,0,72965.9,TIMEOUT,1.324
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short,0,73105.9,TIMEOUT,1.13
BINANCE_MAY,2026-05-28,LONG,TREND_DOWN,REJECT,not_short;no_fresh_weakness_60m,1,73327.3,TIMEOUT,1.159
BINANCE_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,73507.3,TIMEOUT,1.069
BINANCE_MAY,2026-05-28,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,73824.0,LOSS,0.635
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,2,73693.3,LOSS,0.814
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,73238.1,TIMEOUT,1.441
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short,0,73469.9,TIMEOUT,1.12
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,73379.8,TIMEOUT,1.245
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,0,73782.0,LOSS,0.693
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,72995.8,TIMEOUT,1.777
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short,1,73208.9,TIMEOUT,1.481
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,72788.1,WIN,2.068
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,72630.0,WIN,2.29
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short,1,73185.4,TIMEOUT,1.514
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,72666.7,WIN,2.238
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,74241.9,LOSS,0.029
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,0,73713.1,TIMEOUT,0.787
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,73783.3,TIMEOUT,0.691
BINANCE_MAY,2026-05-29,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,0,73746.2,TIMEOUT,0.742
BINANCE_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,73407.2,TIMEOUT,0.956
BINANCE_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short,0,73298.1,TIMEOUT,1.106
BINANCE_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;buyer_absorption,0,73200.0,TIMEOUT,1.242
BINANCE_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,0,73584.6,TIMEOUT,0.712
BINANCE_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,0,73725.9,TIMEOUT,0.519
BINANCE_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m,1,73931.9,TIMEOUT,0.239
BINANCE_MAY,2026-05-30,LONG,RANGE,REJECT,not_trend_down;not_short;no_fresh_weakness_60m;buyer_absorption,0,73962.2,TIMEOUT,0.198
