zone_id,date,direction,confirmed_iso,tz_entry_ref_price,tz_session_high,tz_session_low,tz_nearest_obstacle_pct,tz_nearest_obstacle_type,tz_room_to_run_pct,tz_n_obstacles_within_2pct,tz_target_price,tz_target_type,tz_target_distance_pct,tz_has_target_ge_2pct,tz_void_thin_path_score,tz_opposing_wall_risk,tz_max_wall_on_path,tz_n_swing_levels,tz_n_volume_nodes,watch_label,coverage_class,setup_type
BTC-USDT-SWAP-LONG-1773133047000-31,2026-03-10,LONG,2026-03-10T09:01:20+00:00,70647.1,71046.6,68350.9,0.5655,session_high,0.5655,1,,blocked,0.5655,0,0.0955,57.0,545.23,6,10,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773130875000-28,2026-03-10,LONG,2026-03-10T08:30:02+00:00,70816.0,70947.2,68350.9,0.1853,session_high,0.1853,1,,blocked,0.1853,0,0.1,50.0,266.03,9,10,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773132119000-29,2026-03-10,LONG,2026-03-10T08:50:24+00:00,70822.6,71046.6,68350.9,0.3163,session_high,0.3163,1,,blocked,0.3163,0,0.1048,34.0,313.29,6,10,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773141284000-35,2026-03-10,SHORT,2026-03-10T11:28:02+00:00,70594.2,71262.3,68350.9,0.3672,swing_high,0.3672,9,68350.9,session_low,3.1777,1,0.1019,47.0,285.0,10,9,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773140970000-34,2026-03-10,SHORT,2026-03-10T11:14:15+00:00,70627.3,71262.3,68350.9,0.4634,hvn,0.4634,4,68350.9,session_low,3.2231,1,0.0983,52.0,1392.89,2,9,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773139318000-33,2026-03-10,LONG,2026-03-10T10:50:17+00:00,70665.5,71262.3,68350.9,0.1196,hvn,0.1196,5,,blocked,0.1196,0,0.0996,43.0,225.49,2,9,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773144098000-36,2026-03-10,SHORT,2026-03-10T12:17:48+00:00,70356.0,71262.3,68350.9,0.3707,swing_high,0.3707,3,68350.9,session_low,2.8499,1,0.102,51.0,285.03,9,8,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773135384000-32,2026-03-10,SHORT,2026-03-10T09:40:49+00:00,71064.0,71262.3,68350.9,0.3715,hvn,0.3715,16,68843.1,swing_low,3.1252,1,0.1063,25.0,141.56,6,11,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773148718000-37,2026-03-10,LONG,2026-03-10T13:29:22+00:00,70816.0,71262.3,68350.9,0.1387,swing_high,0.1387,3,,blocked,0.1387,0,0.0987,57.0,1108.25,10,8,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773130383000-27,2026-03-10,SHORT,2026-03-10T08:44:10+00:00,70931.5,71046.6,68350.9,0.8198,hvn,0.8198,11,69178.2,swing_high,2.4718,1,0.1012,45.0,618.7,5,10,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773150917000-38,2026-03-10,SHORT,2026-03-10T14:07:34+00:00,69781.4,71262.3,68350.9,2.05,session_low,2.05,0,68350.9,session_low,2.05,1,0.0977,56.0,387.19,5,8,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773161500000-44,2026-03-10,SHORT,2026-03-10T16:55:55+00:00,71232.2,71755.2,68350.9,0.1154,hvn,0.1154,12,68350.9,session_low,4.0449,1,0.098,63.0,549.84,6,11,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773155511000-41,2026-03-10,LONG,2026-03-10T15:14:51+00:00,71187.6,71755.2,68350.9,0.7973,session_high,0.7973,1,,blocked,0.7973,0,0.0952,69.0,1346.08,5,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773154908000-39,2026-03-10,LONG,2026-03-10T15:11:51+00:00,71246.2,71755.2,68350.9,0.7144,session_high,0.7144,1,,blocked,0.7144,0,0.0962,54.0,800.85,8,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773154921000-40,2026-03-10,LONG,2026-03-10T15:11:51+00:00,71246.2,71755.2,68350.9,0.7144,session_high,0.7144,1,,blocked,0.7144,0,0.0962,54.0,800.85,8,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773160125000-43,2026-03-10,SHORT,2026-03-10T16:51:40+00:00,71281.6,71755.2,68350.9,0.1145,hvn,0.1145,11,68350.9,session_low,4.1114,1,0.0962,74.0,729.17,2,11,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773160082000-42,2026-03-10,SHORT,2026-03-10T16:51:40+00:00,71281.6,71755.2,68350.9,0.1145,hvn,0.1145,11,68350.9,session_low,4.1114,1,0.0962,74.0,729.17,2,11,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773167137000-45,2026-03-10,SHORT,2026-03-10T18:32:01+00:00,70347.6,71755.2,68350.9,2.8383,session_low,2.8383,0,68350.9,session_low,2.8383,1,0.1035,31.0,745.9,2,11,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773181308000-46,2026-03-10,SHORT,2026-03-10T22:30:17+00:00,69593.1,71755.2,68350.9,1.7849,session_low,1.7849,1,,blocked,1.7849,0,0.0976,65.0,1108.95,4,11,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773188301000-3,2026-03-11,SHORT,2026-03-11T00:21:31+00:00,69953.5,70049.1,69712.4,0.0765,hvn,0.0765,10,,blocked,0.0765,0,0.0984,62.0,360.2,9,10,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773188323000-4,2026-03-11,SHORT,2026-03-11T00:21:43+00:00,69949.5,70049.1,69712.4,0.0708,hvn,0.0708,5,,blocked,0.0708,0,0.0981,68.0,578.9,3,10,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773188983000-5,2026-03-11,SHORT,2026-03-11T00:56:26+00:00,70074.4,70143.5,69712.4,0.0755,swing_high,0.0755,14,,blocked,0.0755,0,0.0974,65.0,741.4,8,9,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773197989000-7,2026-03-11,SHORT,2026-03-11T03:03:07+00:00,69731.0,70143.5,69571.0,0.1162,swing_high,0.1162,3,,blocked,0.1162,0,0.1024,48.0,207.35,10,5,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773200852000-10,2026-03-11,LONG,2026-03-11T04:00:03+00:00,69523.5,70143.5,69450.0,0.0997,swing_low,0.0997,12,,blocked,0.0997,0,0.1008,52.0,240.05,8,5,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773199659000-9,2026-03-11,SHORT,2026-03-11T03:31:28+00:00,69489.5,70143.5,69464.7,6.0,none_within_scan,6.0,0,68099.71,open_void_2pct,2.0,1,0.0996,58.0,498.52,7,5,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773196970000-6,2026-03-11,LONG,2026-03-11T03:08:27+00:00,69707.6,70143.5,69571.0,0.1326,hvn,0.1326,10,,blocked,0.1326,0,0.0987,59.0,573.81,6,5,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773198237000-8,2026-03-11,SHORT,2026-03-11T03:27:39+00:00,69524.5,70143.5,69464.7,0.086,session_low,0.086,1,,blocked,0.086,0,0.0962,71.0,792.95,11,5,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773187573000-1,2026-03-11,LONG,2026-03-11T00:39:24+00:00,69879.9,70135.6,69712.4,0.1003,hvn,0.1003,7,,blocked,0.1003,0,0.0982,69.0,571.94,6,9,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773188193000-2,2026-03-11,SHORT,2026-03-11T00:19:33+00:00,69950.0,70049.1,69712.4,0.0688,swing_low,0.0688,7,,blocked,0.0688,0,0.0944,105.0,484.98,6,10,BAD,missed_no_move_in_4h,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773205204000-11,2026-03-11,SHORT,2026-03-11T05:03:04+00:00,70089.0,70255.9,69450.0,0.0556,hvn,0.0556,16,,blocked,0.0556,0,0.0951,62.0,706.55,10,5,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773208151000-12,2026-03-11,SHORT,2026-03-11T06:03:43+00:00,69495.9,70255.9,69360.0,0.1956,session_low,0.1956,1,,blocked,0.1956,0,0.0954,63.0,543.54,4,5,BAD,wrong_direction,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773215694000-14,2026-03-11,SHORT,2026-03-11T07:57:54+00:00,69659.9,70255.9,69360.0,0.1578,hvn,0.1578,3,,blocked,0.1578,0,0.1005,52.0,267.54,3,5,BAD,wrong_direction,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773215155000-13,2026-03-11,SHORT,2026-03-11T07:54:54+00:00,69622.0,70255.9,69360.0,0.1034,hvn,0.1034,3,,blocked,0.1034,0,0.1008,52.0,512.72,6,5,BAD,wrong_direction,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773223325000-15,2026-03-11,LONG,2026-03-11T10:06:49+00:00,69398.0,70255.9,69359.0,0.1003,swing_low,0.1003,14,,blocked,0.1003,0,0.0994,62.0,462.94,8,5,BAD,covered_late,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1773224449000-16,2026-03-11,SHORT,2026-03-11T10:23:49+00:00,69455.0,70255.9,69359.0,0.1202,swing_low,0.1202,2,,blocked,0.1202,0,0.0988,61.0,474.82,8,5,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773229823000-17,2026-03-11,SHORT,2026-03-11T12:02:38+00:00,69183.0,70255.9,69100.0,0.12,session_low,0.12,1,,blocked,0.12,0,0.0947,68.0,1572.8,7,6,GOOD,covered_watch_early,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773230558000-18,2026-03-11,SHORT,2026-03-11T12:19:11+00:00,69164.2,70255.9,68944.4,0.3178,session_low,0.3178,1,,blocked,0.3178,0,0.0919,64.0,7040.34,5,7,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773230703000-19,2026-03-11,SHORT,2026-03-11T12:19:11+00:00,69164.2,70255.9,68944.4,0.3178,session_low,0.3178,1,,blocked,0.3178,0,0.0919,64.0,7040.34,5,7,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773231035000-20,2026-03-11,LONG,2026-03-11T12:21:01+00:00,69169.8,70255.9,68944.4,0.3328,swing_low,0.3328,17,,blocked,0.3328,0,0.097,70.0,308.98,10,7,BAD,covered_late,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1773231661000-21,2026-03-11,LONG,2026-03-11T12:38:08+00:00,69270.9,70255.9,68944.4,0.1387,swing_low,0.1387,15,,blocked,0.1387,0,0.0988,63.0,526.92,8,7,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773231710000-22,2026-03-11,LONG,2026-03-11T12:38:08+00:00,69270.9,70255.9,68944.4,0.1387,swing_low,0.1387,15,,blocked,0.1387,0,0.0988,63.0,526.92,8,7,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773235815000-23,2026-03-11,LONG,2026-03-11T13:37:08+00:00,70684.1,70750.0,68944.4,0.0932,session_high,0.0932,1,,blocked,0.0932,0,0.0906,97.0,1650.89,7,9,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773240262000-26,2026-03-11,LONG,2026-03-11T14:47:26+00:00,70712.6,71055.3,68944.4,0.4846,session_high,0.4846,1,,blocked,0.4846,0,0.101,58.0,566.2,8,10,BAD,wrong_direction,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773240148000-25,2026-03-11,SHORT,2026-03-11T15:18:39+00:00,70043.3,71055.3,68944.4,0.5615,hvn,0.5615,11,,blocked,0.5615,0,0.0906,63.0,9071.98,6,10,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773240074000-24,2026-03-11,SHORT,2026-03-11T15:18:39+00:00,70043.3,71055.3,68944.4,0.5615,hvn,0.5615,11,,blocked,0.5615,0,0.0906,63.0,9071.98,6,10,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773244374000-27,2026-03-11,LONG,2026-03-11T16:01:03+00:00,70255.0,71055.3,68944.4,0.0641,hvn,0.0641,4,,blocked,0.0641,0,0.0982,58.0,569.47,4,10,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773248977000-28,2026-03-11,LONG,2026-03-11T17:31:05+00:00,71248.0,71297.7,68944.4,0.0698,session_high,0.0698,1,,blocked,0.0698,0,0.0946,75.0,1452.87,7,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773249090000-29,2026-03-11,LONG,2026-03-11T17:31:05+00:00,71248.0,71297.7,68944.4,0.0698,session_high,0.0698,1,,blocked,0.0698,0,0.0946,75.0,1452.87,7,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773250265000-30,2026-03-11,LONG,2026-03-11T17:41:39+00:00,70767.4,71297.7,68944.4,0.2214,swing_high,0.2214,2,,blocked,0.2214,0,0.0977,56.0,610.6,5,11,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773273641000-1,2026-03-12,SHORT,2026-03-12T00:06:20+00:00,70118.8,70204.1,70087.5,6.0,none_within_scan,6.0,0,68716.42,open_void_2pct,2.0,1,0.095,72.0,720.98,9,6,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773274473000-2,2026-03-12,SHORT,2026-03-12T00:18:16+00:00,70266.3,70294.3,70087.5,0.2545,session_low,0.2545,1,,blocked,0.2545,0,0.0969,69.0,330.21,8,6,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773274846000-3,2026-03-12,LONG,2026-03-12T00:23:51+00:00,70257.2,70294.3,70087.5,0.0528,session_high,0.0528,13,,blocked,0.0528,0,0.098,58.0,489.85,6,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773278670000-7,2026-03-12,SHORT,2026-03-12T01:29:14+00:00,69923.0,70311.0,69820.0,0.1473,session_low,0.1473,1,,blocked,0.1473,0,0.0963,64.0,743.02,9,7,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773275033000-4,2026-03-12,LONG,2026-03-12T00:35:19+00:00,70168.9,70311.0,70087.5,0.2025,session_high,0.2025,15,,blocked,0.2025,0,0.0979,56.0,570.08,9,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773277918000-6,2026-03-12,SHORT,2026-03-12T01:14:58+00:00,69876.6,70311.0,69820.0,0.081,session_low,0.081,1,,blocked,0.081,0,0.0981,65.0,446.26,5,7,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773279543000-8,2026-03-12,SHORT,2026-03-12T01:51:16+00:00,69831.0,70311.0,69744.5,0.1239,session_low,0.1239,1,,blocked,0.1239,0,0.0912,73.0,7413.42,11,6,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773281619000-10,2026-03-12,SHORT,2026-03-12T02:16:39+00:00,69762.5,70311.0,69714.0,0.0695,session_low,0.0695,1,,blocked,0.0695,0,0.1001,58.0,445.74,9,6,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773280802000-9,2026-03-12,LONG,2026-03-12T02:03:06+00:00,69790.9,70311.0,69714.0,0.6636,swing_high,0.6636,12,,blocked,0.6636,0,0.0976,67.0,602.85,5,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773277743000-5,2026-03-12,LONG,2026-03-12T02:00:02+00:00,69798.9,70311.0,69714.0,0.652,swing_high,0.652,18,,blocked,0.652,0,0.0981,71.0,302.93,11,6,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773282318000-11,2026-03-12,SHORT,2026-03-12T02:30:50+00:00,69556.4,70311.0,69470.0,0.1242,session_low,0.1242,1,,blocked,0.1242,0,0.099,54.0,361.84,11,7,MID,noisy_partial_1_5,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773289183000-16,2026-03-12,LONG,2026-03-12T04:51:54+00:00,69310.3,70311.0,69172.1,0.0573,hvn,0.0573,11,,blocked,0.0573,0,0.0978,63.0,655.33,4,8,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773284771000-15,2026-03-12,SHORT,2026-03-12T03:11:17+00:00,69283.0,70311.0,69172.1,0.1601,session_low,0.1601,1,,blocked,0.1601,0,0.097,64.0,376.78,4,8,MID,noisy_partial_1_5,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773283808000-13,2026-03-12,SHORT,2026-03-12T03:06:11+00:00,69281.3,70311.0,69172.1,0.1576,session_low,0.1576,1,,blocked,0.1576,0,0.0996,55.0,257.26,3,8,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773283301000-12,2026-03-12,SHORT,2026-03-12T02:47:34+00:00,69378.1,70311.0,69308.1,0.1009,session_low,0.1009,1,,blocked,0.1009,0,0.098,57.0,323.18,11,8,MID,noisy_partial_1_5,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773302140000-18,2026-03-12,LONG,2026-03-12T07:59:53+00:00,69772.2,70311.0,69156.0,0.1115,swing_high,0.1115,3,,blocked,0.1115,0,0.0977,67.0,573.38,9,6,GOOD,covered_watch_early,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1773303167000-19,2026-03-12,LONG,2026-03-12T08:15:47+00:00,69716.6,70311.0,69156.0,0.1196,hvn,0.1196,5,,blocked,0.1196,0,0.0995,61.0,382.64,11,6,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773284182000-14,2026-03-12,LONG,2026-03-12T03:01:08+00:00,69279.7,70311.0,69172.1,0.2747,swing_low,0.2747,19,,blocked,0.2747,0,0.0944,94.0,377.58,10,8,BAD,missed_no_move_in_4h,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1773301094000-17,2026-03-12,SHORT,2026-03-12T07:42:02+00:00,69660.5,70311.0,69156.0,0.1041,swing_high,0.1041,11,,blocked,0.1041,0,0.099,68.0,418.23,9,6,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773306306000-20,2026-03-12,LONG,2026-03-12T09:08:06+00:00,69819.5,70311.0,69156.0,0.704,session_high,0.704,1,,blocked,0.704,0,0.0981,66.0,321.34,4,5,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773307320000-21,2026-03-12,LONG,2026-03-12T09:30:00+00:00,69659.1,70311.0,69156.0,0.2023,hvn,0.2023,3,,blocked,0.2023,0,0.097,60.0,688.25,8,5,GOOD,covered_watch_early,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1773309951000-23,2026-03-12,SHORT,2026-03-12T10:17:25+00:00,69911.2,70368.5,69156.0,0.0616,swing_high,0.0616,12,,blocked,0.0616,0,0.0988,65.0,685.81,5,6,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773312405000-25,2026-03-12,LONG,2026-03-12T10:54:49+00:00,70336.5,70499.8,69156.0,0.2322,session_high,0.2322,1,,blocked,0.2322,0,0.1023,50.0,293.15,11,7,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773314440000-27,2026-03-12,LONG,2026-03-12T11:29:51+00:00,70500.0,70626.7,69156.0,0.1797,session_high,0.1797,1,,blocked,0.1797,0,0.1031,40.0,330.41,9,7,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773312889000-26,2026-03-12,LONG,2026-03-12T10:59:42+00:00,70380.8,70499.8,69156.0,0.1691,session_high,0.1691,1,,blocked,0.1691,0,0.0983,62.0,944.45,4,7,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773311218000-24,2026-03-12,SHORT,2026-03-12T11:23:47+00:00,70481.0,70626.7,69156.0,0.1859,hvn,0.1859,11,,blocked,0.1859,0,0.1027,44.0,183.96,3,7,GOOD,covered_watch_early,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773314627000-28,2026-03-12,SHORT,2026-03-12T11:46:00+00:00,70636.8,70779.2,69156.0,0.3352,swing_high,0.3352,18,69156.0,swing_low,2.0964,1,0.0994,53.0,697.68,11,8,MID,covered_mid,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773309139000-22,2026-03-12,LONG,2026-03-12T09:59:23+00:00,69954.9,70368.5,69156.0,0.5912,session_high,0.5912,1,,blocked,0.5912,0,0.1011,39.0,315.68,6,6,GOOD,covered_watch_early,retest_after_breakout_long
BTC-USDT-SWAP-SHORT-1773322220000-29,2026-03-12,SHORT,2026-03-12T13:39:05+00:00,70215.1,70779.2,69156.0,0.3063,hvn,0.3063,8,,blocked,0.3063,0,0.0964,71.0,472.28,6,7,BAD,covered_late,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773327022000-31,2026-03-12,SHORT,2026-03-12T14:56:07+00:00,69418.3,70779.2,69156.0,0.3779,session_low,0.3779,1,,blocked,0.3779,0,0.0959,78.0,374.44,7,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773327051000-32,2026-03-12,SHORT,2026-03-12T14:56:07+00:00,69418.3,70779.2,69156.0,0.3779,session_low,0.3779,1,,blocked,0.3779,0,0.0959,78.0,374.44,7,7,BAD,missed_no_move_in_4h,retest_after_breakout_short
BTC-USDT-SWAP-LONG-1773324378000-30,2026-03-12,LONG,2026-03-12T14:54:05+00:00,69449.9,70779.2,69156.0,0.3601,hvn,0.3601,13,,blocked,0.3601,0,0.098,53.0,903.04,6,7,BAD,missed_no_move_in_4h,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773360301000-1,2026-03-13,LONG,2026-03-13T00:21:56+00:00,71550.2,71687.0,70345.2,0.1912,session_high,0.1912,1,,blocked,0.1912,0,0.0944,73.0,633.84,4,9,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773360324000-2,2026-03-13,LONG,2026-03-13T00:21:56+00:00,71550.2,71687.0,70345.2,0.1912,session_high,0.1912,1,,blocked,0.1912,0,0.0944,73.0,633.84,4,9,GOOD,covered_watch_early,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773364676000-6,2026-03-13,SHORT,2026-03-13T01:30:21+00:00,71497.1,71988.0,70345.2,0.0659,hvn,0.0659,13,69763.3,swing_low,2.425,1,0.1023,55.0,280.91,5,10,BAD,wrong_direction,retest_after_breakout_short
BTC-USDT-SWAP-SHORT-1773373019000-8,2026-03-13,SHORT,2026-03-13T03:40:34+00:00,71050.0,71988.0,70345.2,0.7741,hvn,0.7741,5,,blocked,0.7741,0,0.0967,81.0,531.45,3,9,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773369857000-7,2026-03-13,SHORT,2026-03-13T02:51:41+00:00,71150.4,71988.0,70345.2,0.9141,hvn,0.9141,10,,blocked,0.9141,0,0.1019,46.0,277.77,7,10,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773362170000-4,2026-03-13,LONG,2026-03-13T00:52:08+00:00,71370.5,71988.0,70345.2,0.1114,hvn,0.1114,3,,blocked,0.1114,0,0.0979,64.0,616.39,3,10,MID,covered_mid,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773362182000-5,2026-03-13,LONG,2026-03-13T00:52:08+00:00,71370.5,71988.0,70345.2,0.1114,hvn,0.1114,3,,blocked,0.1114,0,0.0979,64.0,616.39,3,10,MID,covered_mid,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773395617000-9,2026-03-13,LONG,2026-03-13T09:57:25+00:00,72008.7,72183.0,70345.2,0.2421,session_high,0.2421,1,,blocked,0.2421,0,0.0968,71.0,1024.7,1,6,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773361797000-3,2026-03-13,SHORT,2026-03-13T01:17:56+00:00,71622.3,71988.0,70345.2,0.1009,hvn,0.1009,15,70160.5,swing_low,2.041,1,0.1053,38.0,300.71,7,10,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773396407000-11,2026-03-13,LONG,2026-03-13T10:10:23+00:00,72146.7,72279.2,70345.2,0.1837,session_high,0.1837,1,,blocked,0.1837,0,0.0965,67.0,781.85,3,7,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773396646000-12,2026-03-13,LONG,2026-03-13T10:28:09+00:00,72284.1,72487.0,70345.2,0.2807,session_high,0.2807,1,,blocked,0.2807,0,0.0965,57.0,1163.69,9,7,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-LONG-1773397689000-13,2026-03-13,LONG,2026-03-13T10:31:46+00:00,72321.1,72487.0,70345.2,0.2294,session_high,0.2294,1,,blocked,0.2294,0,0.0953,83.0,468.56,8,7,BAD,covered_late,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1773398532000-14,2026-03-13,LONG,2026-03-13T10:45:12+00:00,72467.9,72548.5,70345.2,0.1112,session_high,0.1112,1,,blocked,0.1112,0,0.0978,56.0,544.56,5,8,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773396389000-10,2026-03-13,SHORT,2026-03-13T10:20:21+00:00,72337.1,72487.0,70345.2,0.6734,hvn,0.6734,13,70345.2,session_low,2.7536,1,0.0974,62.0,827.48,6,7,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773398894000-15,2026-03-13,SHORT,2026-03-13T11:21:29+00:00,72288.1,72555.9,70345.2,0.606,hvn,0.606,12,70345.2,session_low,2.6877,1,0.0998,56.0,467.8,7,8,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-LONG-1773406851000-17,2026-03-13,LONG,2026-03-13T13:04:30+00:00,72743.9,72870.0,70345.2,0.1733,session_high,0.1733,1,,blocked,0.1733,0,0.0995,55.0,432.66,1,8,BAD,covered_late,retest_after_breakout_long
BTC-USDT-SWAP-LONG-1773406983000-18,2026-03-13,LONG,2026-03-13T13:12:31+00:00,72813.4,72921.7,70345.2,0.0777,swing_high,0.0777,2,,blocked,0.0777,0,0.0976,61.0,668.76,4,8,BAD,covered_late,absorption_reversal_long
BTC-USDT-SWAP-SHORT-1773406290000-16,2026-03-13,SHORT,2026-03-13T12:56:06+00:00,72700.3,72870.0,70345.2,0.0895,swing_high,0.0895,13,71212.6,swing_low,2.0463,1,0.0953,66.0,1824.74,6,8,BAD,wrong_direction,absorption_reversal_short
BTC-USDT-SWAP-SHORT-1773407290000-19,2026-03-13,SHORT,2026-03-13T13:16:52+00:00,72709.0,72921.7,70345.2,0.2106,swing_high,0.2106,10,71200.0,swing_low,2.0754,1,0.0954,92.0,604.54,4,8,BAD,wrong_direction,absorption_reversal_short
