_half,_label_engine_class,_label_is_primary,_label_reached_raw,_label_unique_move_id,cand_absorb_score,cand_ask_refill_score,cand_bid_refill_score,cand_buy_pressure,cand_down_move_pct,cand_pressure_against,cand_prior_move_pct,cand_range_compression,cand_refill_with,cand_sell_pressure,cand_up_move_pct,candidate_iso,candidate_to_confirm_min,conf_age_min,conf_cycles_seen,conf_defended_persistence_sec,conf_opposite_thinning,conf_void_score,confirm_to_trigger_min,confirmed_iso,date,direction,filter_dup_suppressed,filter_fast_ok,filter_kept,local_range_15m_pct,local_range_180m_pct,local_range_30m_pct,local_range_60m_pct,local_realized_vol_15m,local_realized_vol_180m,local_realized_vol_30m,local_realized_vol_60m,opp_dir_zones_active_60m,prior_move_15m_pct,prior_move_180m_pct,prior_move_30m_pct,prior_move_60m_pct,same_dir_zones_active_60m,score_absorption,score_liquidity_void,score_ofi,score_refill,score_trigger,stage_reached,total_pre_trigger_min,trig_break_pct,trig_flow_multiplier,trig_price,trig_side_flow_ok,trigger_iso,zone_high,zone_id,zone_low,zone_mid,zone_width_pct
first,duplicate_reached_move,False,True,2,0.6061132217412718,0.5006329771647461,,0.6370330046441279,,0.6370330046441279,0.003122290686727841,1,0.5006329771647461,,0.003122290686727841,2026-03-03T00:08:45+00:00,3.0,3,99,180,0.4990560217536464,1,8.066666666666666,2026-03-03T00:11:45+00:00,2026-03-03,SHORT,True,True,False,0.338,0.338,0.338,0.338,0.000763,0.000763,0.000763,0.000763,0,0.0644,0.0644,0.0644,0.0644,1,0.6423402873154715,1,-0.30327729879461174,0.49952829665014004,0.969182774675102,triggered,11.066666666666666,0.15550686882559614,1.4066137144632915,68700.25,0,2026-03-03T00:19:49+00:00,68969.95,BTC-USDT-SWAP-SHORT-1772496525000-2,68807.25,68888.6,0.23617840978042387
first,failed_triggered,False,False,,0.6259871348300221,,0.4999121115321378,,0,0.5690792134818382,0,1,0.4999121115321378,0.5690792134818382,,2026-03-03T00:16:34+00:00,3.066666666666667,3.066666666666667,51,184,0.5004788038409564,1,13.866666666666667,2026-03-03T00:19:38+00:00,2026-03-03,LONG,False,True,True,0.4416,0.4416,0.4416,0.4416,0.000706,0.000734,0.000734,0.000734,2,-0.2615,-0.0956,-0.0956,-0.0956,0,0.6225286426069438,1,0.25133741959932854,0.5007529712459661,1,triggered,16.933333333333334,0.06693095191410194,1.8486921026901442,68904.85,0,2026-03-03T00:33:30+00:00,68858.76217500001,BTC-USDT-SWAP-LONG-1772496994000-4,68669.95,68764.3560875,0.27457855456358443
first,invalidated_or_expired,False,False,,0.6244206188948243,0.5008068704562563,,0.5676551080862038,,0.5676551080862038,0,1,0.5008068704562563,,0,2026-03-03T00:14:25+00:00,14.0,14,3,840,0.5003757973143605,1,,2026-03-03T00:28:25+00:00,2026-03-03,SHORT,,,,0.3574,0.5292,0.5292,0.5292,0.000646,0.000689,0.000689,0.000689,1,-0.123,-0.158,-0.158,-0.158,2,0.6490371469692718,1,-0.17027028847549336,0.5014600825618136,,confirmed,,,,,0,,68852.05,BTC-USDT-SWAP-SHORT-1772496865000-3,68625.55,68738.8,0.32950822533998264
first,failed_triggered,False,False,,0.6867275193616325,,0.5012177820890527,,0,0.6242977448742113,0,1,0.5012177820890527,0.6242977448742113,,2026-03-03T00:53:39+00:00,3.0,3,86,180,0.5008850532500599,1,16.4,2026-03-03T00:56:39+00:00,2026-03-03,LONG,True,True,False,0.3679,0.7604,0.6979,0.7604,0.000557,0.000695,0.000694,0.000695,3,-0.2944,0.1676,0.3505,0.1676,1,0.6017784441326437,1,0.09314033859533269,0.5000886262666604,0.9779885354796832,triggered,19.4,0.2874116075011045,1.4380525789644725,69169.55,0,2026-03-03T01:13:03+00:00,68971.318425,BTC-USDT-SWAP-LONG-1772499219000-6,68888.05,68929.6842125,0.12080198241340816
first,duplicate_reached_move,False,True,2,0.6229146040425344,0.5008062194708447,,0.6175279668829742,,0.6175279668829742,0.0018097555961262542,1,0.5008062194708447,,0.0018097555961262542,2026-03-03T00:44:36+00:00,13.066666666666666,13.066666666666666,72,784,0.5004587004235986,1,62.86666666666667,2026-03-03T00:57:40+00:00,2026-03-03,SHORT,False,False,False,0.3679,0.7604,0.6979,0.7604,0.00054,0.00069,0.000687,0.00069,2,-0.3285,0.1276,0.2521,0.1276,3,0.6050453684315469,1,-0.24649223000193177,0.5011187749352075,0.9663705212422564,triggered,75.93333333333334,0.33785721285947723,1.4007735155431094,68642.55,0,2026-03-03T02:00:32+00:00,69128.55,BTC-USDT-SWAP-SHORT-1772498676000-5,68875.25,69001.9,0.3670913409630792
first,invalidated_or_expired,False,False,,0.733450669195773,,0.5001361871666306,,0,0.6667733356325208,0,1,0.5001361871666306,0.6667733356325208,,2026-03-03T01:05:03+00:00,16.2,16.2,6,972,0.499782219284783,1,,2026-03-03T01:21:15+00:00,2026-03-03,LONG,,,,0.5942,0.9259,0.5942,0.9259,0.000815,0.000716,0.000724,0.000712,2,-0.117,0.2702,0.0826,0.4156,1,0.6086596312194468,1,0.1957977761086569,0.5019623849898822,,confirmed,,,,,0,,69209.65,BTC-USDT-SWAP-LONG-1772499903000-7,68838.15,69023.9,0.5382193703919947
first,duplicate_reached_move,False,True,2,0.651039950847282,0.4993805933707934,,0.5918545007702563,,0.5918545007702563,0,1,0.4993805933707934,,0,2026-03-03T02:14:57+00:00,18.816666666666666,18.816666666666666,66,1129,0.5007647631379862,1,126.71666666666667,2026-03-03T02:33:46+00:00,2026-03-03,SHORT,False,False,False,0.4563,1.5368,0.693,1.2114,0.000924,0.000781,0.000871,0.000868,0,-0.0977,-0.5553,-0.0981,-0.7378,0,0.6787753278445756,1,-0.2367998794402365,0.5006729198478592,1,triggered,145.53333333333333,0.060115318776140084,1.7972495814433085,68161.25,0,2026-03-03T04:40:29+00:00,68611.55,BTC-USDT-SWAP-SHORT-1772504097000-10,68202.25,68406.9,0.5983314548678612
first,duplicate_reached_move,False,True,2,0.7161164304863918,0.5009123135632066,,0.6510149368058107,,0.6510149368058107,0,1,0.5009123135632066,,0,2026-03-03T02:13:25+00:00,20.35,20.35,120,1221,0.5007647631379862,1,127.5,2026-03-03T02:33:46+00:00,2026-03-03,SHORT,True,False,False,0.4563,1.5368,0.693,1.2114,0.000924,0.000781,0.000871,0.000868,0,-0.0977,-0.5553,-0.0981,-0.7378,0,0.6787753278445756,1,-0.1844055456069317,0.5006729198478592,1,triggered,147.85,0.057182864201694224,1.5240498606075685,68163.25,0,2026-03-03T04:41:16+00:00,68654.360025,BTC-USDT-SWAP-SHORT-1772504005000-9,68202.25,68428.3050125,0.6607061579523466
first,duplicate_reached_move,False,True,2,0.6787753278445756,0.5006729198478592,,0.617068479858705,,0.617068479858705,0,1,0.5006729198478592,,0,2026-03-03T02:33:46+00:00,3.0833333333333335,3.0833333333333335,55,185,0.4994982254226225,1,124.46666666666667,2026-03-03T02:36:51+00:00,2026-03-03,SHORT,True,False,False,0.4414,1.5368,0.693,1.1919,0.000719,0.000778,0.000844,0.000865,0,0.1857,-0.6182,-0.2718,-0.7478,2,0.6226138474619268,1,-0.06028317247829502,0.4993951862322342,0.9735410818842753,triggered,127.55,0.266715240149792,1.4232205622569836,68167.75,0,2026-03-03T04:41:19+00:00,68469.15,BTC-USDT-SWAP-SHORT-1772505226000-11,68350.05,68409.6,0.1740983721582808
first,invalidated_or_expired,False,False,,0.6155972866741392,,0.4994618163707063,,0,0.5596338969764901,0,1,0.4994618163707063,0.5596338969764901,,2026-03-03T02:42:08+00:00,13.25,13.25,80,795,0.500918724748624,1,,2026-03-03T02:55:23+00:00,2026-03-03,LONG,,,,0.3841,1.5368,0.4126,0.9581,0.000588,0.000762,0.000636,0.000826,3,0.2024,-0.456,0.1912,-0.514,1,0.6123450652327638,1,0.08318693904834858,0.5008604646484557,,confirmed,,,,,0,,68594.25,BTC-USDT-SWAP-LONG-1772505728000-12,68368.05,68481.15,0.330309873592948
first,failed_triggered,False,False,,0.6239407814522516,,0.49958697278304653,,0.00036667752032126815,0.5776182130734209,0.00036667752032126815,1,0.49958697278304653,0.5776182130734209,,2026-03-03T04:45:28+00:00,7.966666666666667,7.966666666666667,12,478,0.500393518212342,1,22.966666666666665,2026-03-03T04:53:26+00:00,2026-03-03,LONG,False,True,True,0.3865,1.287,0.5149,0.6025,0.000529,0.000628,0.000487,0.000469,0,-0.1696,-1.0853,-0.303,-0.3375,0,0.6631312140895017,1,-0.004523867284144848,0.4992459404178894,0.9930918105214519,triggered,30.933333333333334,0.43438559498857027,1.4856005835037231,68509.95,0,2026-03-03T05:16:24+00:00,68213.639775,BTC-USDT-SWAP-LONG-1772513128000-13,68012.75,68113.1948875,0.29493518154860504
first,invalidated_or_expired,False,False,,0.6093042147725725,0.5006370888630198,,0.5539129225205204,,0.5539129225205204,0,1,0.5006370888630198,,0,2026-03-03T05:01:47+00:00,3.2333333333333334,3.2333333333333334,42,194,0.5025096769812237,1,,2026-03-03T05:05:01+00:00,2026-03-03,SHORT,,,,0.2266,0.9616,0.5149,0.6024,0.00049,0.000585,0.000515,0.000482,2,0.0397,-0.6457,-0.3599,-0.4563,0,0.6361810052708772,1,-0.2476392301586875,0.5014541668519411,,confirmed,,,,,0,,68163.15,BTC-USDT-SWAP-SHORT-1772514107000-15,68030.05,68096.6,0.19545762930893942
first,failed_triggered,False,False,,0.6631312140895017,,0.4992459404178894,,0,0.6028465582631833,0,1,0.4992459404178894,0.6028465582631833,,2026-03-03T04:53:26+00:00,6.383333333333334,6.383333333333334,91,383,0.5014706525021598,1,18.2,2026-03-03T04:59:49+00:00,2026-03-03,LONG,True,True,False,0.2535,1.066,0.5149,0.6025,0.000461,0.000622,0.000477,0.000469,0,-0.0964,-0.8861,-0.2853,-0.361,1,0.6559718826630978,1,0.1833272886498533,0.4995767577140099,0.9724475808100501,triggered,24.583333333333332,0.43187696716112667,1.413543141050386,68448.05,0,2026-03-03T05:18:01+00:00,68153.709825,BTC-USDT-SWAP-LONG-1772513606000-14,68060.35,68107.0299125,0.13707810356718772
first,invalidated_or_expired,False,False,,0.6717918989539358,,0.5002052057533022,,0,0.6107199081399416,0,1,0.5002052057533022,0.6107199081399416,,2026-03-03T02:06:54+00:00,35.233333333333334,35.233333333333334,5,2114,0.49931380324872515,1,,2026-03-03T02:42:08+00:00,2026-03-03,LONG,,,,0.2327,1.5368,0.6685,1.1919,0.000648,0.000773,0.000807,0.000836,3,-0.0009,-0.561,-0.289,-0.7546,0,0.6155972866741392,1,0.08072733794336938,0.4994618163707063,,confirmed,,,,,0,,68664.95,BTC-USDT-SWAP-LONG-1772503614000-8,68202.25,68433.6,0.6761298543405536
first,invalidated_or_expired,False,False,,0.6628208247525832,0.5020560861752262,,0.6180989489298163,,0.6180989489298163,0.0005156150329644017,1,0.5020560861752262,,0.0005156150329644017,2026-03-03T05:56:06+00:00,3.9,3.9,114,234,0.4997568969305802,1,,2026-03-03T06:00:00+00:00,2026-03-03,SHORT,,,,0.4046,1.0995,0.8388,1.0995,0.00061,0.000541,0.000639,0.000633,0,-0.1846,-0.8206,-0.6768,-0.2529,1,0.6064782988666528,1,-0.15515382316382234,0.4995282554647667,,confirmed,,,,,0,,67933.55,BTC-USDT-SWAP-SHORT-1772517366000-17,67824.05,67878.8,0.16131693547911866
first,duplicate_reached_move,False,True,2,0.6619892457035804,0.5004392110606379,,0.6018084051850731,,0.6018084051850731,0,1,0.5004392110606379,,0,2026-03-03T05:57:05+00:00,7.4,7.4,78,444,0.50107295934984,1,141.41666666666666,2026-03-03T06:04:29+00:00,2026-03-03,SHORT,False,False,False,0.279,1.0995,0.5933,1.0995,0.000582,0.000543,0.000603,0.000632,0,0.0613,-0.6936,-0.4556,-0.3628,2,0.6485262360087235,1,0.029609563663559095,0.5014499691747892,1,triggered,148.81666666666666,0.15604851459828556,2.2759963402795718,67685.55,0,2026-03-03T08:25:54+00:00,68009.65,BTC-USDT-SWAP-SHORT-1772517425000-18,67791.337375,67900.4936875,0.3215184649536373
first,duplicate_reached_move,False,True,2,0.6183092769215726,0.5001114264457069,,0.562099342655975,,0.562099342655975,0,1,0.5001114264457069,,0,2026-03-03T07:20:07+00:00,21.233333333333334,21.233333333333334,35,1274,0.5000375530534291,1,44.56666666666667,2026-03-03T07:41:21+00:00,2026-03-03,SHORT,True,True,False,0.2556,1.1941,0.4111,0.7108,0.00054,0.000593,0.000559,0.000599,1,-0.1333,-0.1134,0.1578,0.2468,1,0.6059591452755265,1,-0.03503965966754962,0.5004227732023321,0.9694135855118069,triggered,65.8,0.43655958707636633,1.4074217723344125,67734.95,0,2026-03-03T08:25:55+00:00,68216.35,BTC-USDT-SWAP-SHORT-1772522407000-20,68031.95,68124.15,0.2706822764027276
first,duplicate_reached_move,False,True,2,0.6638754700814629,0.5000825030542566,,0.6035231546195117,,0.6035231546195117,0,1,0.5000825030542566,,0,2026-03-03T07:00:23+00:00,5.733333333333333,5.733333333333333,12,344,0.500039380091835,1,82.48333333333333,2026-03-03T07:06:07+00:00,2026-03-03,SHORT,True,False,False,0.4506,1.1941,0.6393,0.6393,0.000714,0.000581,0.000661,0.000616,1,0.1304,-0.5534,0.2251,0.2517,0,0.6002932528439142,1,-0.03138638970811184,0.4996855325710207,0.9657158761733542,triggered,88.21666666666667,0.17682554709545387,1.4002242369125797,67799.95,0,2026-03-03T08:28:36+00:00,68122.35,BTC-USDT-SWAP-SHORT-1772521223000-19,67920.05,68021.20000000001,0.29740727890716845
first,invalidated_or_expired,False,False,,0.6300081379456123,,0.499904462786283,,0,0.5727346708596475,0,1,0.499904462786283,0.5727346708596475,,2026-03-03T05:53:17+00:00,57.5,57.5,5,3450,0.500233420226699,1,,2026-03-03T06:50:47+00:00,2026-03-03,LONG,,,,0.3191,1.1941,0.3259,0.3728,0.000605,0.000557,0.000566,0.000577,2,0.0,-0.5871,-0.0222,0.106,0,0.6004333508462355,1,0.29403053812675206,0.5005049215974178,,confirmed,,,,,0,,68009.65,BTC-USDT-SWAP-LONG-1772517197000-16,67760.55,67885.1,0.36694355609698037
first,failed_triggered,False,False,,0.6331863543110551,0.4973927949183445,,0.5756239584645955,,0.5756239584645955,0,1,0.4973927949183445,,0,2026-03-03T08:38:38+00:00,14.366666666666667,14.366666666666667,9,862,0.5000899506697459,1,2.2,2026-03-03T08:53:00+00:00,2026-03-03,SHORT,True,True,False,0.8048,1.8341,1.2986,1.8341,0.001054,0.000688,0.000999,0.000869,0,-0.7348,-1.2379,-1.2197,-1.5845,0,0.600164906728894,1,0.23038466153887777,0.4999597556191732,1,triggered,16.566666666666666,0.13376031255475052,1.9954137815595825,66970.55,0,2026-03-03T08:55:12+00:00,67582.224225,BTC-USDT-SWAP-SHORT-1772527118000-21,67060.25,67321.2371125,0.7753485339666754
first,failed_triggered,False,False,,0.6446080763932043,0.4999511216631528,,0.5860073421756402,,0.5860073421756402,0,1,0.4999511216631528,,0,2026-03-03T08:55:07+00:00,5.433333333333334,5.433333333333334,7,326,0.4997633776464361,1,26.0,2026-03-03T09:00:33+00:00,2026-03-03,SHORT,True,True,False,0.6874,2.1161,1.2582,2.1161,0.00094,0.0007,0.000959,0.000905,0,-0.4093,-1.3997,-0.9715,-1.724,1,0.6155075054025723,1,0.25716118278353667,0.4992171263156772,1,triggered,31.433333333333334,0.21099838423987993,1.5689878192769533,66731.45,0,2026-03-03T09:26:33+00:00,67070.16832499999,BTC-USDT-SWAP-SHORT-1772528107000-22,66872.55,66971.3591625,0.2950788627724956
first,failed_triggered,False,False,,0.6155075054025723,0.4992171263156772,,0.559552277638702,,0.559552277638702,0,1,0.4992171263156772,,0,2026-03-03T09:00:33+00:00,3.0,3,31,180,0.4996677379951749,1,23.15,2026-03-03T09:03:33+00:00,2026-03-03,SHORT,True,True,False,0.4618,2.1161,1.2582,2.1161,0.0009,0.000707,0.000954,0.00092,0,-0.2697,-1.396,-0.9354,-1.7588,2,0.6952317792528976,1,0.14879431639359447,0.49960972430381195,0.969003198027611,triggered,26.15,0.37419458012633877,1.4086502649874963,66695.95,0,2026-03-03T09:26:42+00:00,67082.45,BTC-USDT-SWAP-SHORT-1772528433000-23,66946.460025,67014.4550125,0.20292633130365423
first,invalidated_or_expired,False,False,,0.651237789625075,0.5010195976194575,,0.5920343542046136,,0.5920343542046136,0,1,0.5010195976194575,,0,2026-03-03T09:49:54+00:00,10.383333333333333,10.383333333333333,142,623,0.4995953336903092,1,,2026-03-03T10:00:17+00:00,2026-03-03,SHORT,,,,0.3939,2.9751,0.5433,1.2809,0.000694,0.000795,0.000853,0.00089,0,0.0776,-2.1923,-0.0751,-0.5715,3,0.649323976674194,1,0.2780692647080315,0.4996905596222393,,confirmed,,,,,0,,66639.95,BTC-USDT-SWAP-SHORT-1772531394000-26,66380.05,66510.0,0.39076830551795844
first,invalidated_or_expired,False,False,,0.6556962850097128,0.5005490733342725,,0.5960875318270116,,0.5960875318270116,0,1,0.5005490733342725,,0,2026-03-03T09:50:52+00:00,9.416666666666666,9.416666666666666,84,565,0.4995953336903092,1,,2026-03-03T10:00:17+00:00,2026-03-03,SHORT,,,,0.3939,2.9751,0.5433,1.2809,0.000694,0.000795,0.000853,0.00089,0,0.0776,-2.1923,-0.0751,-0.5715,3,0.649323976674194,1,-0.015606841769190947,0.4996905596222393,,confirmed,,,,,0,,66639.95,BTC-USDT-SWAP-SHORT-1772531452000-27,66353.15682500001,66496.55341250001,0.43129028540909764
first,invalidated_or_expired,False,False,,0.6779457199261539,0.49907504301586797,,0.6163142908419581,,0.6163142908419581,0,1,0.49907504301586797,,0,2026-03-03T09:38:12+00:00,5.816666666666666,5.816666666666666,7,349,0.500926676270345,1,,2026-03-03T09:44:01+00:00,2026-03-03,SHORT,,,,0.5433,2.9751,1.215,1.5696,0.000992,0.000794,0.000977,0.000953,0,-0.1306,-2.0971,-0.8134,-1.2216,3,0.6229008430379065,1,0.08240909589150319,0.5004319891916059,,confirmed,,,,,0,,66674.95,BTC-USDT-SWAP-SHORT-1772530692000-25,66509.278725,66592.1143625,0.24878512506474043
first,primary_unique_reached_move,True,True,1,0.655937238412125,,0.5005757802904365,,0,0.5963065803746591,0,1,0.5005757802904365,0.5963065803746591,,2026-03-03T11:21:39+00:00,9.483333333333333,9.483333333333333,21,569,0.5005542645621774,1,8.333333333333334,2026-03-03T11:31:08+00:00,2026-03-03,LONG,False,True,True,0.379,2.1099,0.486,0.9559,0.000742,0.000817,0.000747,0.000722,2,-0.017,-1.1679,0.1108,0.6283,1,0.6689601108437204,1,0.22457841713612223,0.4994553246003284,0.9704167516303623,triggered,17.816666666666666,0.0771862405448678,1.4058283699699314,67032.55,0,2026-03-03T11:39:28+00:00,66980.85,BTC-USDT-SWAP-LONG-1772536899000-31,66793.45,66887.15,0.28017339653432494
first,duplicate_reached_move,False,True,1,0.6088274237189277,,0.5012188897131404,,0,0.5534794761081161,0,1,0.5012188897131404,0.5534794761081161,,2026-03-03T10:59:11+00:00,22.466666666666665,22.466666666666665,7,1348,0.5010971872406073,1,25.366666666666667,2026-03-03T11:21:39+00:00,2026-03-03,LONG,True,True,False,0.486,2.4335,0.5671,0.9559,0.000752,0.000828,0.000735,0.000703,2,-0.1164,-1.4992,0.0855,0.3114,0,0.655937238412125,1,0.2018463100060426,0.5005757802904365,0.9996074280660936,triggered,47.833333333333336,0.11009954460859525,1.5019878829124427,67104.05,0,2026-03-03T11:47:01+00:00,67030.25,BTC-USDT-SWAP-LONG-1772535551000-30,66696.684975,66863.46748749999,0.49887485279216626
first,invalidated_or_expired,False,False,,0.6377586035202603,0.4997703487611763,,0.579780548654782,,0.579780548654782,0,1,0.4997703487611763,,0,2026-03-03T10:51:50+00:00,17.266666666666666,17.266666666666666,75,1036,0.5002016962603674,1,,2026-03-03T11:09:06+00:00,2026-03-03,SHORT,,,,0.4666,2.9751,0.853,0.8881,0.000699,0.000838,0.000741,0.000667,0,0.1047,-1.858,0.5085,0.5433,0,0.6010513164764599,1,-0.23628640582567034,0.500349814610911,,confirmed,,,,,0,,66987.95,BTC-USDT-SWAP-SHORT-1772535110000-28,66676.95,66832.45,0.4653428087702905
first,invalidated_or_expired,False,False,,0.6160499682182279,0.4997987613983734,,0.5600454256529344,,0.5600454256529344,0,1,0.4997987613983734,,0,2026-03-03T10:52:14+00:00,16.866666666666667,16.866666666666667,57,1012,0.5002016962603674,1,,2026-03-03T11:09:06+00:00,2026-03-03,SHORT,,,,0.4666,2.9751,0.853,0.8881,0.000699,0.000838,0.000741,0.000667,0,0.1047,-1.858,0.5085,0.5433,0,0.6010513164764599,1,0.01726788962138158,0.500349814610911,,confirmed,,,,,0,,66987.95,BTC-USDT-SWAP-SHORT-1772535134000-29,66676.95,66832.45,0.4653428087702905
first,invalidated_or_expired,False,False,,0.6477819727238411,,0.5007942118659083,,0,0.5888927024762192,0,1,0.5007942118659083,0.5888927024762192,,2026-03-03T12:41:52+00:00,5.2,5.2,42,312,0.498012442296878,1,,2026-03-03T12:47:04+00:00,2026-03-03,LONG,,,,0.291,2.3403,0.5093,1.5136,0.000757,0.000752,0.000791,0.000834,0,-0.0847,1.3681,-0.2427,0.4019,0,0.6070557126004051,1,-0.06961616569770518,0.4982251090296323,,confirmed,,,,,0,,67377.95,BTC-USDT-SWAP-LONG-1772541712000-33,67279.05,67328.5,0.14689173232731187
first,invalidated_or_expired,False,False,,0.6708209526040498,,0.5002198551825874,,0,0.6098372296400453,0,1,0.5002198551825874,0.6098372296400453,,2026-03-03T12:39:32+00:00,7.533333333333333,7.533333333333333,75,452,0.498012442296878,1,,2026-03-03T12:47:04+00:00,2026-03-03,LONG,,,,0.291,2.3403,0.5093,1.5136,0.000757,0.000752,0.000791,0.000834,0,-0.0847,1.3681,-0.2427,0.4019,0,0.6070557126004051,1,-0.05492536525098649,0.4982251090296323,,confirmed,,,,,0,,67403.935125,BTC-USDT-SWAP-LONG-1772541572000-32,67254.85,67329.3925625,0.22142651125451077
first,invalidated_or_expired,False,False,,0.6096682293044111,,0.4991420483411991,,0,0.5542438448221919,0,1,0.4991420483411991,0.5542438448221919,,2026-03-03T13:22:03+00:00,5.55,5.55,17,333,0.5007442891984726,1,,2026-03-03T13:27:36+00:00,2026-03-03,LONG,,,,0.3631,2.2785,0.7173,0.9888,0.000767,0.000765,0.000787,0.000755,0,-0.0445,0.8911,-0.4043,-0.6235,3,0.6160336496251985,1,-0.09688011567862731,0.5005584218601657,,confirmed,,,,,0,,67138.102275,BTC-USDT-SWAP-LONG-1772544123000-35,66997.15,67067.62613749999,0.21016440139245016
first,invalidated_or_expired,False,False,,0.6119044312464232,0.5001811346938057,,0.5562767556785665,,0.5562767556785665,0,1,0.5001811346938057,,0,2026-03-03T13:56:16+00:00,6.0,6,31,360,0.5002983074406228,1,,2026-03-03T14:02:16+00:00,2026-03-03,SHORT,,,,0.5741,2.0651,0.7439,1.0057,0.000874,0.000805,0.000865,0.000848,2,0.2261,0.0022,0.0018,-0.577,0,0.6684116911437783,1,-0.22227603813095845,0.5009052379244672,,confirmed,,,,,0,,66941.05,BTC-USDT-SWAP-SHORT-1772546176000-36,66761.85,66851.45000000001,0.26805701297428414
first,duplicate_reached_move,False,True,1,0.6565441470261986,,0.5001341078806498,,0,0.5968583154783623,0,1,0.5001341078806498,0.5968583154783623,,2026-03-03T13:07:23+00:00,14.666666666666666,14.666666666666666,12,880,0.4988511826792892,1,69.16666666666667,2026-03-03T13:22:03+00:00,2026-03-03,LONG,False,False,False,0.4468,2.2785,0.7905,0.9888,0.000765,0.000766,0.000786,0.000773,0,-0.1203,0.761,-0.2475,-0.4871,2,0.6096682293044111,1,0.07266486994265942,0.4991420483411991,0.9957423833869374,triggered,83.83333333333333,0.45284175308075764,1.4872587140134859,67524.35,0,2026-03-03T14:31:13+00:00,67219.95,BTC-USDT-SWAP-LONG-1772543243000-34,66936.45,67078.2,0.42264103687934385
first,failed_triggered,False,False,,0.681351696927886,,0.49977559383369347,,7.406584454010352e-05,0.6217044921554326,7.406584454010352e-05,1,0.49977559383369347,0.6217044921554326,,2026-03-03T15:55:23+00:00,3.05,3.05,12,183,0.5001954617228767,1,6.2,2026-03-03T15:58:26+00:00,2026-03-03,LONG,False,True,True,0.5463,2.6281,1.6185,2.085,0.001365,0.00134,0.001481,0.001497,1,0.0752,0.3568,1.1915,1.5218,0,0.6336784824723107,1,-0.07623890144093713,0.4995376653894495,1,triggered,9.25,0.42337184163054614,1.5134527405227671,67886.35,0,2026-03-03T16:04:38+00:00,67600.15,BTC-USDT-SWAP-LONG-1772553323000-38,67453.15,67526.65,0.21769182981830137
