id,_date,direction,sim_label,sim_outcome,sim_pnl_after_cost,explainable_score,dist_to_recent_swing_high_pct,dl2_supp_minus_opp_net_flow_15m__pctile_prior,dl2_supp_minus_opp_net_flow_15m__z_prior,dl2_supp_minus_opp_net_flow_15m__pctile_7d,dl2_supp_minus_opp_net_flow_15m__pctile_day,dl2_supp_minus_opp_net_flow_15m__pctile_60m,dl2_supp_minus_opp_net_flow_15m__pctile_180m,dl2_supp_minus_opp_net_flow_15m__z_60m,dl2_supp_minus_opp_net_flow_15m__z_180m,dl2_supp_minus_opp_net_flow_15m__over_med_prior,dl2_supp_minus_opp_net_flow_15m__over_mad_prior,dl2_supp_minus_opp_net_flow_5m__pctile_prior,dl2_supp_minus_opp_net_flow_5m__z_prior,dl2_supp_minus_opp_net_flow_5m__pctile_7d,dl2_supp_minus_opp_net_flow_5m__pctile_day,dl2_supp_minus_opp_net_flow_5m__pctile_60m,dl2_supp_minus_opp_net_flow_5m__pctile_180m,dl2_supp_minus_opp_net_flow_5m__z_60m,dl2_supp_minus_opp_net_flow_5m__z_180m,dl2_supp_minus_opp_net_flow_5m__over_med_prior,dl2_supp_minus_opp_net_flow_5m__over_mad_prior,dl2_microprice_aligned_delta_5m_bps__pctile_prior,dl2_microprice_aligned_delta_5m_bps__z_prior,dl2_microprice_aligned_delta_5m_bps__pctile_7d,dl2_microprice_aligned_delta_5m_bps__pctile_day,dl2_microprice_aligned_delta_5m_bps__pctile_60m,dl2_microprice_aligned_delta_5m_bps__pctile_180m,dl2_microprice_aligned_delta_5m_bps__z_60m,dl2_microprice_aligned_delta_5m_bps__z_180m,dl2_microprice_aligned_delta_5m_bps__over_med_prior,dl2_microprice_aligned_delta_5m_bps__over_mad_prior,dl2_microprice_aligned_delta_15m_bps__pctile_prior,dl2_microprice_aligned_delta_15m_bps__z_prior,dl2_microprice_aligned_delta_15m_bps__pctile_7d,dl2_microprice_aligned_delta_15m_bps__pctile_day,dl2_microprice_aligned_delta_15m_bps__pctile_60m,dl2_microprice_aligned_delta_15m_bps__pctile_180m,dl2_microprice_aligned_delta_15m_bps__z_60m,dl2_microprice_aligned_delta_15m_bps__z_180m,dl2_microprice_aligned_delta_15m_bps__over_med_prior,dl2_microprice_aligned_delta_15m_bps__over_mad_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__z_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_7d,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_day,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_60m,dl2_top1_supportive_persistence_ge_50_5m_sec__pctile_180m,dl2_top1_supportive_persistence_ge_50_5m_sec__z_60m,dl2_top1_supportive_persistence_ge_50_5m_sec__z_180m,dl2_top1_supportive_persistence_ge_50_5m_sec__over_med_prior,dl2_top1_supportive_persistence_ge_50_5m_sec__over_mad_prior,dl2_spread_now_bps__pctile_prior,dl2_spread_now_bps__z_prior,dl2_spread_now_bps__pctile_7d,dl2_spread_now_bps__pctile_day,dl2_spread_now_bps__pctile_60m,dl2_spread_now_bps__pctile_180m,dl2_spread_now_bps__z_60m,dl2_spread_now_bps__z_180m,dl2_spread_now_bps__over_med_prior,dl2_spread_now_bps__over_mad_prior,eng_ofi__pctile_prior,eng_ofi__z_prior,eng_ofi__pctile_7d,eng_ofi__pctile_day,eng_ofi__pctile_60m,eng_ofi__pctile_180m,eng_ofi__z_60m,eng_ofi__z_180m,eng_ofi__over_med_prior,eng_ofi__over_mad_prior,eng_refill__pctile_prior,eng_refill__z_prior,eng_refill__pctile_7d,eng_refill__pctile_day,eng_refill__pctile_60m,eng_refill__pctile_180m,eng_refill__z_60m,eng_refill__z_180m,eng_refill__over_med_prior,eng_refill__over_mad_prior,eng_absorption__pctile_prior,eng_absorption__z_prior,eng_absorption__pctile_7d,eng_absorption__pctile_day,eng_absorption__pctile_60m,eng_absorption__pctile_180m,eng_absorption__z_60m,eng_absorption__z_180m,eng_absorption__over_med_prior,eng_absorption__over_mad_prior,eng_void__pctile_prior,eng_void__z_prior,eng_void__pctile_7d,eng_void__pctile_day,eng_void__pctile_60m,eng_void__pctile_180m,eng_void__z_60m,eng_void__z_180m,eng_void__over_med_prior,eng_void__over_mad_prior,supportive_taker_imb_15m__pctile_prior,supportive_taker_imb_15m__z_prior,supportive_taker_imb_15m__pctile_7d,supportive_taker_imb_15m__pctile_day,supportive_taker_imb_15m__pctile_60m,supportive_taker_imb_15m__pctile_180m,supportive_taker_imb_15m__z_60m,supportive_taker_imb_15m__z_180m,supportive_taker_imb_15m__over_med_prior,supportive_taker_imb_15m__over_mad_prior,taker_imbalance_15m__pctile_prior,taker_imbalance_15m__z_prior,taker_imbalance_15m__pctile_7d,taker_imbalance_15m__pctile_day,taker_imbalance_15m__pctile_60m,taker_imbalance_15m__pctile_180m,taker_imbalance_15m__z_60m,taker_imbalance_15m__z_180m,taker_imbalance_15m__over_med_prior,taker_imbalance_15m__over_mad_prior,explainable_score__pctile_prior,explainable_score__z_prior,explainable_score__pctile_7d,explainable_score__pctile_day,explainable_score__pctile_60m,explainable_score__pctile_180m,explainable_score__z_60m,explainable_score__z_180m,explainable_score__over_med_prior,explainable_score__over_mad_prior
BTC-USDT-SWAP-LONG-1774316785000-9,2026-03-24,LONG,NOISE,LOSS,-1.64,1.09,0.9066,43.3,-0.076,39.5,87.5,,87.5,,0.912,0.461,-0.236,29.2,-0.454,30.3,50.0,,50.0,,-0.073,-0.619,-0.908,85.1,0.61,86.0,100.0,,100.0,,4.125,6.705,5.705,5.1,-1.556,4.3,20.0,,20.0,,-1.439,,-3.092,69.7,0.402,59.7,75.0,,75.0,,0.659,1.026,0.636,66.5,-0.089,82.0,100.0,,100.0,,,1.0,0.0,36.5,-0.319,42.9,50.0,,50.0,,0.209,-9.698,-0.48,6.9,-0.993,6.7,0.0,,0.0,,-2.916,0.997,-2.401,67.1,0.174,69.7,62.5,,62.5,,-0.134,1.037,0.984,100.0,,100.0,100.0,,100.0,,,,,23.9,-0.727,23.1,50.0,,50.0,,-0.614,3.776,-1.091,14.8,-1.044,18.1,62.5,,62.5,,-0.464,-19.561,-1.473,72.8,0.637,68.1,62.5,,62.5,,0.199,1.433,0.864
BTC-USDT-SWAP-LONG-1774315073000-8,2026-03-24,LONG,NOISE,LOSS,-1.64,0.6896,0.9529,19.8,-0.65,16.5,42.9,,42.9,,-0.092,-2.075,-1.348,26.2,-0.503,28.3,42.9,,42.9,,-0.161,-0.779,-1.001,37.6,-0.458,35.7,60.0,,60.0,,-0.376,0.509,-0.491,1.8,-2.029,0.4,0.0,,0.0,,-11.064,,-4.051,80.4,0.456,71.7,85.7,,85.7,,0.896,1.041,1.0,66.5,-0.089,81.9,100.0,,100.0,,,1.0,0.0,48.0,-0.028,53.2,57.1,,57.1,,0.474,-0.685,-0.081,68.0,0.265,62.4,85.7,,85.7,,1.439,1.001,0.685,96.7,2.233,96.6,100.0,,100.0,,2.465,1.184,4.928,100.0,,100.0,100.0,,100.0,,,,,12.7,-1.157,13.1,0.0,,0.0,,-1.283,5.416,-1.731,7.5,-1.461,11.4,0.0,,0.0,,-1.189,-25.726,-2.09,45.2,-0.095,42.6,14.3,,14.3,,-1.253,0.906,-0.188
BTC-USDT-SWAP-LONG-1774337368000-16,2026-03-24,LONG,NOISE,LOSS,-1.64,1.8149,0.1466,86.0,0.894,82.8,92.9,,80.0,,1.083,4.794,1.637,84.4,0.833,81.6,85.7,,60.0,,0.83,3.703,1.516,80.3,0.249,81.4,91.7,,100.0,,2.487,4.589,3.589,60.8,0.108,53.4,54.5,,40.0,,-0.45,,0.279,77.3,0.44,68.0,64.3,,40.0,,-0.666,1.037,0.909,66.8,-0.089,82.4,100.0,,100.0,,,1.0,0.0,56.3,0.23,59.8,57.1,,40.0,,0.234,7.245,0.281,90.9,0.966,87.7,100.0,,100.0,,1.764,1.003,2.398,40.7,-0.532,45.5,35.7,,40.0,,-0.704,0.986,-0.37,100.0,,100.0,100.0,,100.0,,,,,35.4,-0.372,34.0,42.9,,20.0,,-0.879,2.423,-0.561,24.4,-0.701,29.1,50.0,,20.0,,-1.098,-11.45,-0.985,97.7,1.948,96.3,92.9,,80.0,,1.223,2.376,2.75
BTC-USDT-SWAP-SHORT-1774339003000-17,2026-03-24,SHORT,GOOD,WIN,1.86,1.3704,0.3525,64.3,0.305,60.2,75.0,,66.7,,0.191,2.153,0.504,67.5,0.33,65.9,68.8,,50.0,,0.173,2.009,0.569,91.7,1.402,92.2,100.0,,100.0,,5.761,11.226,10.226,65.3,0.235,60.1,69.2,,50.0,,0.341,,0.534,95.5,0.574,93.5,81.2,,50.0,,0.595,1.074,1.818,66.9,-0.089,82.6,100.0,,100.0,,,1.0,0.0,46.6,-0.066,52.4,50.0,,50.0,,0.136,-1.914,-0.132,11.6,-0.687,10.6,6.2,,0.0,,-2.172,0.998,-1.655,12.6,-0.917,14.6,0.0,,0.0,,-1.325,0.959,-1.108,100.0,,100.0,100.0,,100.0,,,,,61.3,0.29,57.7,68.8,,66.7,,0.14,-0.04,0.411,48.4,-0.085,52.8,56.2,,33.3,,-0.444,-0.187,-0.094,86.7,1.135,83.3,75.0,,66.7,,0.301,1.794,1.585
BTC-USDT-SWAP-LONG-1774340147000-19,2026-03-24,LONG,NOISE,LOSS,-1.64,0.5254,0.6783,77.6,0.623,73.8,77.8,50.0,66.7,-0.226,0.321,3.544,1.121,48.0,-0.026,47.6,44.4,0.0,16.7,-1.65,-1.108,0.825,-0.099,49.7,-0.377,47.6,50.0,50.0,50.0,-0.746,-0.678,0.989,-0.011,13.0,-0.876,13.8,20.0,25.0,16.7,-1.085,-1.362,,-1.712,96.7,0.586,95.6,88.9,75.0,66.7,0.619,0.556,1.078,1.909,67.0,-0.089,82.7,100.0,100.0,100.0,,,1.0,0.0,93.6,1.388,94.4,100.0,100.0,100.0,3.797,1.973,42.898,1.898,70.4,0.303,65.7,72.2,25.0,33.3,-0.072,-0.107,1.001,0.774,26.4,-0.75,29.0,16.7,50.0,50.0,-0.569,-0.669,0.971,-0.783,100.0,,100.0,100.0,100.0,100.0,,,,,19.3,-0.852,19.8,27.8,50.0,33.3,-0.24,-0.535,4.215,-1.27,11.8,-1.166,16.1,27.8,25.0,16.7,-0.969,-1.359,-22.026,-1.644,36.6,-0.404,33.9,11.1,50.0,33.3,-0.644,-0.899,0.688,-0.623
BTC-USDT-SWAP-LONG-1774346043000-20,2026-03-24,LONG,NOISE,LOSS,-1.64,1.4369,0.1055,95.9,1.416,96.4,94.7,,80.0,,1.467,6.983,2.651,1.1,-2.264,1.6,0.0,,0.0,,-6.844,-6.606,-4.297,88.8,1.008,89.1,94.1,,80.0,,1.306,8.969,7.969,77.9,0.538,74.7,93.8,,100.0,,1.941,,1.14,99.2,0.653,99.2,100.0,,100.0,,1.645,1.096,2.364,67.0,-0.089,82.8,100.0,,100.0,,,1.0,0.0,69.1,0.569,70.7,73.7,,80.0,,0.5,16.654,0.754,59.7,0.144,57.4,52.6,,20.0,,-0.342,1.001,0.381,23.7,-0.779,26.1,10.5,,40.0,,-0.561,0.969,-0.827,100.0,,100.0,100.0,,100.0,,,,,92.4,1.443,85.9,89.5,,100.0,,3.256,-4.313,2.098,85.0,1.05,83.1,89.5,,80.0,,1.157,24.662,1.543,89.1,1.257,86.3,78.9,,80.0,,0.929,1.882,1.758
BTC-USDT-SWAP-LONG-1774346346000-21,2026-03-24,LONG,NOISE,LOSS,-1.64,1.4105,0.1864,11.9,-0.963,11.2,5.0,,0.0,,-3.551,-3.372,-1.949,71.1,0.45,68.4,70.0,,66.7,,0.425,2.408,0.793,25.0,-0.53,22.6,16.7,,0.0,,-1.029,0.114,-0.886,69.4,0.336,65.3,76.5,,83.3,,1.045,,0.734,97.8,0.612,96.8,90.0,,83.3,,0.64,1.085,2.091,67.1,-0.089,82.9,100.0,,100.0,,,1.0,0.0,22.1,-0.797,26.0,20.0,,0.0,,-1.749,-22.357,-1.15,80.1,0.566,78.8,80.0,,66.7,,0.493,1.002,1.419,91.4,1.547,92.0,90.0,,100.0,,5.187,1.136,3.683,100.0,,100.0,100.0,,100.0,,,,,53.0,0.1,51.6,65.0,,66.7,,0.451,0.669,0.13,40.9,-0.246,46.8,55.0,,50.0,,-0.176,-3.497,-0.319,88.2,1.206,84.8,75.0,,66.7,,0.749,1.846,1.689
BTC-USDT-SWAP-LONG-1774339604000-18,2026-03-24,LONG,NOISE,LOSS,-1.64,0.3241,0.4491,97.1,1.548,98.0,100.0,100.0,100.0,3.63,2.17,7.63,2.906,87.8,0.979,85.8,94.1,100.0,100.0,1.832,1.41,4.163,1.786,32.7,-0.49,29.4,20.0,0.0,0.0,-1.209,-0.808,0.335,-0.665,12.5,-0.886,13.0,14.3,0.0,0.0,-1.651,-2.26,,-1.736,94.7,0.56,91.9,76.5,33.3,42.9,0.24,0.403,1.07,1.727,66.9,-0.089,82.6,100.0,100.0,100.0,,,1.0,0.0,59.0,0.297,63.6,64.7,100.0,71.4,1.246,0.631,9.915,0.377,88.2,0.762,85.0,88.2,66.7,85.7,0.805,1.187,1.003,1.895,23.6,-0.781,25.9,5.9,33.3,14.3,-0.786,-0.923,0.968,-0.848,100.0,,100.0,100.0,100.0,100.0,,,,,17.7,-0.912,16.6,17.6,33.3,14.3,-0.376,-0.89,4.446,-1.361,10.7,-1.225,15.0,17.6,0.0,14.3,-1.453,-1.475,-21.381,-1.747,22.7,-0.771,17.4,5.9,33.3,14.3,-1.31,-2.043,0.424,-1.152
BTC-USDT-SWAP-SHORT-1774336685000-15,2026-03-24,SHORT,GOOD,WIN,1.86,0.295,0.0596,61.1,0.236,56.3,73.3,,60.0,,0.097,1.853,0.371,54.0,0.109,53.1,66.7,,40.0,,-0.244,1.277,0.156,45.8,-0.407,43.6,46.2,,40.0,,-0.778,0.803,-0.197,15.9,-0.775,16.5,16.7,,0.0,,-3.45,,-1.512,97.9,0.614,97.1,93.3,,80.0,,1.19,1.085,2.091,66.8,-0.089,82.5,100.0,,100.0,,,1.0,0.0,25.9,-0.661,29.4,26.7,,20.0,,-0.721,-19.034,-0.963,73.3,0.355,69.0,80.0,,60.0,,0.211,1.001,0.904,70.3,0.301,72.7,73.3,,60.0,,0.335,1.046,1.229,100.0,,100.0,100.0,,100.0,,,,,4.5,-1.718,5.3,0.0,,0.0,,-2.055,7.441,-2.543,96.6,1.855,97.1,100.0,,100.0,,1.673,35.786,2.716,21.0,-0.824,15.9,0.0,,0.0,,-4.114,0.386,-1.228
BTC-USDT-SWAP-SHORT-1774362766000-24,2026-03-24,SHORT,NOISE,LOSS,-1.64,-0.1906,1.7714,63.0,0.273,58.1,60.9,,,,,2.028,0.456,39.6,-0.192,38.7,34.8,,,,,0.277,-0.411,4.5,-0.607,5.2,0.0,,,,,-0.319,-1.319,24.7,-0.54,24.9,35.0,,,,,,-1.04,91.5,0.53,86.2,60.9,,,,,1.063,1.545,67.2,-0.088,83.1,100.0,,,,,1.0,0.0,0.4,-2.417,0.8,4.3,,,,,-79.467,-3.403,79.0,0.529,77.1,78.3,,,,,1.002,1.319,39.1,-0.558,44.3,43.5,,,,,0.985,-0.398,100.0,,100.0,100.0,,,,,,,15.1,-1.037,14.2,8.7,,,,,4.894,-1.538,87.5,1.201,86.6,91.3,,,,,27.986,1.756,4.0,-1.71,3.6,0.0,,,,,-0.249,-2.491
BTC-USDT-SWAP-SHORT-1774362129000-23,2026-03-24,SHORT,NOISE,LOSS,-1.64,0.2812,1.9148,99.5,3.515,98.8,100.0,,,,,16.227,6.697,99.0,2.303,99.2,100.0,,,,,8.544,4.274,82.6,0.376,82.8,80.0,,,,,5.327,4.327,21.8,-0.618,21.7,31.6,,,,,,-1.197,92.9,0.544,88.5,63.6,,,,,1.067,1.636,67.2,-0.089,83.0,100.0,,,,,1.0,0.0,14.8,-1.117,16.7,18.2,,,,,-34.249,-1.596,64.0,0.209,58.3,50.0,,,,,1.001,0.539,78.3,0.7,80.2,77.3,,,,,1.075,2.035,100.0,,100.0,100.0,,,,,,,20.8,-0.802,21.8,36.4,,,,,4.027,-1.193,83.4,0.974,81.0,86.4,,,,,27.412,1.437,20.3,-0.851,14.7,0.0,,,,,0.367,-1.267
BTC-USDT-SWAP-LONG-1774363528000-25,2026-03-24,LONG,GOOD,WIN,1.86,-0.1486,2.2047,17.4,-0.706,15.4,20.8,0.0,0.0,-1.091,-1.091,-2.261,-1.454,38.4,-0.216,37.8,29.2,0.0,0.0,-1.309,-1.309,0.199,-0.454,7.1,-0.581,8.3,13.6,33.3,33.3,-1.352,-1.352,-0.18,-1.18,5.1,-1.559,4.5,9.5,33.3,33.3,-0.687,-0.687,,-3.093,48.9,0.286,33.1,20.8,0.0,0.0,-1.996,-1.996,0.996,-0.091,67.3,-0.088,83.1,100.0,100.0,100.0,,,1.0,0.0,48.4,-0.021,53.5,58.3,100.0,100.0,1.753,1.753,-0.746,-0.067,46.0,-0.081,45.7,37.5,0.0,0.0,-2.754,-2.754,1.0,-0.18,7.6,-0.968,9.1,0.0,0.0,0.0,-0.983,-0.983,0.956,-1.189,100.0,,100.0,100.0,100.0,100.0,,,,,16.8,-0.935,15.4,16.7,33.3,33.3,-0.303,-0.303,4.522,-1.39,10.0,-1.249,13.8,12.5,0.0,0.0,-1.456,-1.456,-23.69,-1.747,5.0,-1.629,4.7,4.2,33.3,33.3,-1.105,-1.105,-0.195,-2.381
BTC-USDT-SWAP-SHORT-1774369947000-26,2026-03-24,SHORT,NOISE,LOSS,-1.64,1.8916,1.9953,53.3,0.094,49.4,56.0,,50.0,,-0.349,1.237,0.105,52.3,0.07,50.6,48.0,,50.0,,-0.677,1.154,0.087,97.0,2.781,97.6,100.0,,100.0,,5.34,19.152,18.152,91.5,1.131,92.3,100.0,,100.0,,3.611,,2.317,97.8,0.611,96.9,92.0,,100.0,,1.641,1.085,2.091,67.3,-0.088,83.2,100.0,,100.0,,,1.0,0.0,1.1,-2.267,2.4,8.0,,25.0,,-1.399,-92.95,-3.215,72.0,0.335,67.5,72.0,,75.0,,0.525,1.001,0.844,1.7,-0.993,2.4,0.0,,0.0,,-0.803,0.954,-1.241,100.0,,100.0,100.0,,100.0,,,,,78.9,0.837,74.1,84.0,,100.0,,20.404,-2.052,1.204,27.6,-0.605,32.2,48.0,,50.0,,-0.465,-11.732,-0.82,98.4,2.082,97.6,96.0,,100.0,,4.333,2.477,2.944
BTC-USDT-SWAP-LONG-1774361880000-22,2026-03-24,LONG,GOOD,WIN,1.86,0.7859,2.0067,28.6,-0.361,25.5,42.9,,,,,-0.763,-0.781,92.6,1.261,92.8,100.0,,,,,5.103,2.317,84.6,0.551,85.1,84.2,,,,,6.334,5.334,1.8,-2.076,0.4,0.0,,,,,,-4.13,57.4,0.342,41.4,23.8,,,,,1.011,0.273,67.1,-0.089,82.9,100.0,,,,,1.0,0.0,28.0,-0.588,31.5,28.6,,,,,-16.847,-0.859,65.8,0.229,59.8,52.4,,,,,1.001,0.592,8.6,-0.96,10.0,0.0,,,,,0.956,-1.177,100.0,,100.0,100.0,,,,,,,18.5,-0.885,18.3,23.8,,,,,4.347,-1.318,11.1,-1.197,15.5,23.8,,,,,-24.732,-1.678,51.4,0.068,47.0,23.8,,,,,1.028,0.056
BTC-USDT-SWAP-SHORT-1774371172000-29,2026-03-24,SHORT,NOISE,LOSS,-1.64,0.7615,2.3171,0.6,-3.64,1.6,0.0,,0.0,,-2.269,-15.17,-7.165,1.2,-2.305,1.9,3.7,,16.7,,-1.524,-6.804,-4.408,93.4,1.877,94.5,96.0,,83.3,,1.306,14.011,13.011,32.9,-0.356,31.3,37.5,,66.7,,0.184,,-0.666,96.4,0.583,94.6,81.5,,83.3,,0.94,1.078,1.909,67.4,-0.088,83.3,100.0,,100.0,,,1.0,0.0,97.0,1.808,98.1,100.0,,100.0,,3.631,146.444,2.511,10.5,-0.731,8.9,3.7,,0.0,,-3.43,0.998,-1.763,53.5,-0.228,55.6,59.3,,83.3,,0.566,1.009,0.25,100.0,,100.0,100.0,,100.0,,,,,10.2,-1.312,9.3,3.7,,0.0,,-1.177,5.914,-1.935,92.3,1.468,92.2,92.6,,100.0,,1.753,50.021,2.159,49.8,0.026,45.9,33.3,,66.7,,0.347,0.997,-0.005
BTC-USDT-SWAP-SHORT-1774370927000-28,2026-03-24,SHORT,NOISE,LOSS,-1.64,0.485,2.1118,2.2,-1.974,3.1,0.0,,0.0,,-1.681,-7.794,-3.921,0.6,-2.794,1.6,0.0,,0.0,,-3.479,-8.356,-5.306,3.1,-0.631,3.5,0.0,,0.0,,-0.92,-0.465,-1.465,69.0,0.332,64.9,73.9,,80.0,,0.971,,0.711,91.4,0.529,85.9,61.5,,60.0,,0.538,1.063,1.545,67.3,-0.088,83.3,100.0,,100.0,,,1.0,0.0,9.8,-1.305,14.1,23.1,,40.0,,-0.036,-71.362,-1.852,33.9,-0.256,34.0,23.1,,0.0,,-2.518,0.999,-0.604,35.2,-0.618,39.8,42.3,,60.0,,-0.099,0.981,-0.514,100.0,,100.0,100.0,,100.0,,,,,80.6,0.89,75.8,84.6,,100.0,,2.064,-2.251,1.282,25.8,-0.657,30.9,46.2,,40.0,,-0.456,-15.361,-0.887,32.4,-0.476,28.9,19.2,,60.0,,-0.051,0.635,-0.727
BTC-USDT-SWAP-SHORT-1774372444000-31,2026-03-24,SHORT,NOISE,LOSS,-1.64,0.3264,2.3091,44.6,-0.049,41.5,53.3,60.0,50.0,0.445,0.057,0.59,-0.18,26.7,-0.489,28.1,26.7,40.0,25.0,-0.098,-0.308,-0.73,-0.979,7.9,-0.577,9.3,17.9,20.0,37.5,-1.217,-0.887,-0.143,-1.143,62.8,0.181,57.1,59.3,40.0,62.5,-0.054,0.398,,0.409,81.2,0.459,71.2,43.3,0.0,12.5,-2.083,-0.552,1.044,1.091,67.5,-0.088,83.5,100.0,100.0,100.0,,,1.0,0.0,19.6,-0.898,23.5,26.7,40.0,50.0,-0.39,-0.184,-49.134,-1.28,88.5,0.783,85.8,93.3,80.0,87.5,1.229,1.372,1.003,1.916,2.0,-0.989,3.1,6.7,40.0,25.0,-0.86,-0.786,0.955,-1.238,100.0,,100.0,100.0,100.0,100.0,,,,,77.2,0.78,71.5,76.7,60.0,75.0,0.739,1.21,-1.84,1.119,29.9,-0.55,33.8,46.7,40.0,37.5,-0.524,-0.615,-16.6,-0.727,23.0,-0.764,18.5,20.0,20.0,50.0,-1.083,-0.39,0.428,-1.135
BTC-USDT-SWAP-SHORT-1774374739000-32,2026-03-24,SHORT,NOISE,LOSS,-1.64,1.2937,2.0798,44.9,-0.036,41.8,54.8,75.0,66.7,0.307,0.407,0.65,-0.153,55.5,0.127,56.3,61.3,50.0,66.7,-0.029,0.26,1.338,0.191,75.0,0.026,74.5,65.5,50.0,50.0,-0.568,-0.577,3.349,2.349,91.4,1.133,92.1,96.4,75.0,83.3,1.345,1.101,,2.321,59.3,0.351,44.4,22.6,0.0,0.0,-3.703,-3.621,1.015,0.364,67.6,-0.088,83.6,100.0,100.0,100.0,,,1.0,0.0,17.8,-0.962,21.5,25.8,0.0,33.3,-1.105,-0.4,-78.354,-1.369,51.9,0.015,49.8,38.7,25.0,33.3,-0.49,-0.382,1.0,0.05,91.0,1.529,91.6,90.3,100.0,100.0,7.226,8.196,1.135,3.679,100.0,,100.0,100.0,100.0,100.0,,,,,98.5,2.099,97.3,100.0,100.0,100.0,2.596,2.316,-6.732,3.045,3.1,-1.823,4.2,0.0,0.0,0.0,-2.19,-2.162,-65.071,-2.546,83.0,0.994,79.3,67.7,100.0,83.3,1.559,0.782,1.699,1.387
BTC-USDT-SWAP-SHORT-1774372202000-30,2026-03-24,SHORT,NOISE,LOSS,-1.64,1.2885,2.3759,98.8,1.882,98.1,96.4,100.0,85.7,2.441,1.129,9.178,3.595,96.0,1.71,97.3,96.4,100.0,85.7,2.71,1.186,6.648,3.183,36.5,-0.47,34.0,30.8,33.3,42.9,-1.255,-0.811,0.472,-0.528,92.6,1.215,93.6,100.0,100.0,100.0,1.393,1.745,,2.496,89.6,0.514,82.6,53.6,0.0,28.6,-1.737,0.234,1.059,1.455,67.4,-0.088,83.4,100.0,100.0,100.0,,,1.0,0.0,26.0,-0.661,29.8,32.1,66.7,57.1,-0.044,0.131,-36.209,-0.95,76.4,0.449,75.2,78.6,100.0,85.7,1.526,1.052,1.002,1.127,16.1,-0.874,17.1,14.3,33.3,42.9,-0.838,-0.638,0.963,-1.012,100.0,,100.0,100.0,100.0,100.0,,,,,71.5,0.578,66.7,71.4,33.3,71.4,0.428,1.221,-1.091,0.823,36.4,-0.356,41.5,53.6,66.7,57.1,-0.428,-0.317,-7.445,-0.458,82.5,0.983,78.3,60.7,66.7,85.7,0.398,1.122,1.69,1.37
BTC-USDT-SWAP-SHORT-1774381867000-33,2026-03-24,SHORT,NOISE,LOSS,-1.64,1.7926,1.1568,62.2,0.248,58.0,65.6,,80.0,,0.431,1.923,0.402,68.8,0.372,67.6,65.6,,60.0,,0.135,2.152,0.653,68.6,-0.126,68.8,56.7,,40.0,,-0.62,2.464,1.464,75.0,0.464,70.9,79.3,,60.0,,0.294,,0.979,96.4,0.581,94.7,84.4,,100.0,,1.32,1.078,1.909,67.6,-0.088,83.7,100.0,,100.0,,,1.0,0.0,43.0,-0.157,50.4,53.1,,60.0,,-0.152,-13.18,-0.243,49.8,-0.014,48.9,37.5,,20.0,,-0.48,1.0,-0.023,74.3,0.441,77.1,78.1,,80.0,,0.782,1.057,1.55,100.0,,100.0,100.0,,100.0,,,,,39.3,-0.284,37.8,50.0,,20.0,,-0.605,2.096,-0.43,67.6,0.475,68.3,75.0,,80.0,,0.783,23.915,0.745,97.5,1.899,95.8,90.6,,100.0,,2.294,2.351,2.679
BTC-USDT-SWAP-LONG-1774385370000-34,2026-03-24,LONG,GOOD,WIN,1.86,1.4133,0.2873,40.5,-0.135,36.5,45.5,,,,,0.208,-0.347,56.2,0.136,56.7,60.6,,,,,1.36,0.205,59.4,-0.291,59.8,51.6,,,,,1.498,0.498,59.3,0.088,52.2,46.7,,,,,,0.229,96.7,0.594,94.7,84.8,,,,,1.081,2.0,67.6,-0.088,83.7,100.0,,,,,1.0,0.0,86.8,1.102,88.6,93.9,,,,,90.52,1.522,8.7,-0.852,7.2,3.0,,,,,0.997,-2.036,93.8,1.788,93.9,93.9,,,,,1.154,4.15,100.0,,100.0,100.0,,,,,,,72.6,0.616,67.3,69.7,,,,,-1.246,0.885,59.8,0.255,60.8,63.6,,,,,12.048,0.426,88.2,1.206,84.8,78.8,,,,,1.851,1.686
BTC-USDT-SWAP-SHORT-1774389025000-35,2026-03-24,SHORT,NOISE,LOSS,-1.64,0.4264,0.1778,43.6,-0.062,39.8,50.0,,,,,0.535,-0.203,21.3,-0.669,22.3,20.6,,,,,-1.318,-1.325,86.3,0.803,87.0,84.4,,,,,7.711,6.711,10.7,-0.986,10.2,16.1,,,,,,-1.932,10.0,-0.411,4.2,2.9,,,,,0.806,-5.0,67.7,-0.088,83.8,100.0,,,,,1.0,0.0,5.9,-1.545,9.1,11.8,,,,,-126.585,-2.184,3.4,-1.377,2.7,0.0,,,,,0.995,-3.31,69.5,0.289,72.0,70.6,,,,,1.046,1.243,100.0,,100.0,100.0,,,,,,,12.9,-1.128,12.9,8.8,,,,,5.235,-1.665,89.4,1.289,88.3,91.2,,,,,47.111,1.911,29.0,-0.586,25.4,20.6,,,,,0.558,-0.876
