event_id,event_family,exchange,window_id,ts_iso,price,outcome,hit2,hit2_5,hit3,loss,timeout,mfe,mae,time_to_2,time_to_2_5,time_to_3
By-W4_APRIL-FORC-5154,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-15T13:54:00+00:00,65984.95,WIN,1,0,0,0,0,2.172,0.0,52,,
By-W4_APRIL-FORC-5201,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-15T14:41:00+00:00,64944.55,WIN,1,0,0,0,0,2.006,0.0,183,,
By-W4_APRIL-FORC-5461,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-15T19:01:00+00:00,62849.35,LOSS,0,0,0,1,0,0.899,1.539,,,
By-W4_APRIL-FORC-6012,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-16T04:12:00+00:00,62413.45,LOSS,0,0,0,1,0,1.159,1.5,,,
By-W4_APRIL-FORC-6044,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-16T04:44:00+00:00,62026.05,LOSS,0,0,0,1,0,0.542,1.622,,,
By-W4_APRIL-FORC-6223,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-16T07:43:00+00:00,63311.75,WIN,1,0,0,0,0,2.149,0.377,162,,
By-W4_APRIL-FORC-6379,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-16T10:19:00+00:00,62598.75,TIMEOUT,0,0,0,0,1,1.64,1.218,,,
By-W4_APRIL-FORC-6482,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-16T12:02:00+00:00,62872.35,TIMEOUT,0,0,0,0,1,1.881,0.778,,,
By-W4_APRIL-FORC-6583,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-16T13:43:00+00:00,62444.05,LOSS,0,0,0,1,0,1.208,1.659,,,
By-W4_APRIL-FORC-7546,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-17T05:46:00+00:00,63853.35,WIN,1,0,0,0,0,2.001,0.167,370,,
By-W4_APRIL-FORC-7627,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-17T07:07:00+00:00,63361.65,WIN,1,0,0,0,0,2.076,0.378,335,,
By-W4_APRIL-FORC-7915,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-17T11:55:00+00:00,62579.95,WIN,1,0,0,0,0,2.359,0.46,148,,
By-W4_APRIL-FORC-8046,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-17T14:06:00+00:00,61968.65,WIN,1,0,0,0,0,2.144,0.401,69,,
By-W4_APRIL-FORC-8131,FORCED_UNWIND_EVENT,Bybit,W4_APRIL,2024-04-17T15:31:00+00:00,60370.35,LOSS,0,0,0,1,0,0.914,1.654,,,
OK-W4_APRIL-SELL-60,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T01:00:00+00:00,70260.05,TIMEOUT,0,0,0,0,1,0.178,1.41,,,
OK-W4_APRIL-SELL-91,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T01:31:00+00:00,70134.75,LOSS,0,0,0,1,0,0.0,1.591,,,
OK-W4_APRIL-SELL-222,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T03:42:00+00:00,70845.55,TIMEOUT,0,0,0,0,1,0.383,0.572,,,
OK-W4_APRIL-SELL-253,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T04:13:00+00:00,70899.15,TIMEOUT,0,0,0,0,1,0.459,0.496,,,
OK-W4_APRIL-SELL-306,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T05:06:00+00:00,71103.85,TIMEOUT,0,0,0,0,1,1.119,0.0,,,
OK-W4_APRIL-SELL-338,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T05:38:00+00:00,70947.95,TIMEOUT,0,0,0,0,1,1.28,0.118,,,
OK-W4_APRIL-SELL-369,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T06:09:00+00:00,70889.15,TIMEOUT,0,0,0,0,1,1.754,0.139,,,
OK-W4_APRIL-SELL-439,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T07:19:00+00:00,70790.75,WIN,1,0,0,0,0,2.051,0.23,451,,
OK-W4_APRIL-SELL-470,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T07:50:00+00:00,70649.45,TIMEOUT,0,0,0,0,1,1.99,0.43,,,
OK-W4_APRIL-SELL-505,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T08:25:00+00:00,70774.15,WIN,1,0,0,0,0,2.028,0.253,385,,
OK-W4_APRIL-SELL-583,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T09:43:00+00:00,70608.35,WIN,1,0,0,0,0,2.041,0.489,388,,
OK-W4_APRIL-SELL-685,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T11:25:00+00:00,70816.45,WIN,1,0,0,0,0,2.086,0.194,205,,
OK-W4_APRIL-SELL-735,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T12:15:00+00:00,70789.35,WIN,1,0,0,0,0,2.049,0.077,155,,
OK-W4_APRIL-SELL-767,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T12:47:00+00:00,70397.45,WIN,1,0,0,0,0,2.014,0.21,211,,
OK-W4_APRIL-SELL-808,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T13:28:00+00:00,70202.95,WIN,1,0,0,0,0,2.04,0.081,172,,
OK-W4_APRIL-SELL-852,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T14:12:00+00:00,69676.05,WIN,1,0,0,0,0,2.03,0.373,190,,
OK-W4_APRIL-SELL-886,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T14:46:00+00:00,69512.15,WIN,1,0,0,0,0,2.055,0.27,159,,
OK-W4_APRIL-SELL-945,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T15:45:00+00:00,69373.05,WIN,1,0,0,0,0,2.456,0.263,103,,
OK-W4_APRIL-SELL-976,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T16:16:00+00:00,69099.05,WIN,1,0,0,0,0,2.069,0.0,72,,
OK-W4_APRIL-SELL-1008,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T16:48:00+00:00,68765.05,WIN,1,1,0,0,0,2.996,0.289,97,97,
OK-W4_APRIL-SELL-1039,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T17:19:00+00:00,68577.45,WIN,1,1,0,0,0,2.73,0.0,66,66,
OK-W4_APRIL-SELL-1073,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T18:00:00+00:00,68011.95,WIN,1,0,0,0,0,2.171,0.489,33,,
OK-W4_APRIL-SELL-1104,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T18:31:00+00:00,67451.55,WIN,1,1,0,0,0,2.585,0.0,4,4,
OK-W4_APRIL-SELL-1180,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T19:47:00+00:00,66902.85,TIMEOUT,0,0,0,0,1,1.621,0.748,,,
OK-W4_APRIL-SELL-1224,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T20:31:00+00:00,67253.25,WIN,1,0,0,0,0,2.023,0.223,326,,
OK-W4_APRIL-SELL-1255,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T21:02:00+00:00,66960.15,TIMEOUT,0,0,0,0,1,1.705,1.426,,,
OK-W4_APRIL-SELL-1286,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T21:33:00+00:00,66827.05,LOSS,0,0,0,1,0,1.51,1.589,,,
OK-W4_APRIL-SELL-1344,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T22:31:00+00:00,67096.35,TIMEOUT,0,0,0,0,1,1.905,1.22,,,
OK-W4_APRIL-SELL-1379,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-12T23:06:00+00:00,66876.45,LOSS,0,0,0,1,0,1.582,1.514,,,
OK-W4_APRIL-SELL-1454,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T00:21:00+00:00,66998.35,TIMEOUT,0,0,0,0,1,1.761,1.368,,,
OK-W4_APRIL-SELL-1504,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T01:11:00+00:00,66604.05,LOSS,0,0,0,1,0,1.18,1.57,,,
OK-W4_APRIL-SELL-1536,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T01:43:00+00:00,66319.95,LOSS,0,0,0,1,0,0.756,1.502,,,
OK-W4_APRIL-SELL-1701,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T05:01:00+00:00,67577.15,TIMEOUT,0,0,0,0,1,0.739,0.448,,,
OK-W4_APRIL-SELL-1732,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T05:32:00+00:00,67497.65,TIMEOUT,0,0,0,0,1,0.622,0.411,,,
OK-W4_APRIL-SELL-1776,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T06:16:00+00:00,67328.05,TIMEOUT,0,0,0,0,1,0.372,0.663,,,
OK-W4_APRIL-SELL-1838,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T07:18:00+00:00,67207.55,TIMEOUT,0,0,0,0,1,0.193,0.844,,,
OK-W4_APRIL-SELL-1871,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T07:51:00+00:00,67405.95,TIMEOUT,0,0,0,0,1,0.487,0.729,,,
OK-W4_APRIL-SELL-1924,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T08:44:00+00:00,67270.55,TIMEOUT,0,0,0,0,1,0.287,0.931,,,
OK-W4_APRIL-SELL-2004,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T10:04:00+00:00,67340.15,TIMEOUT,0,0,0,0,1,1.059,0.827,,,
OK-W4_APRIL-SELL-2085,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T11:25:00+00:00,67536.75,TIMEOUT,0,0,0,0,1,1.529,0.534,,,
OK-W4_APRIL-SELL-2128,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T12:08:00+00:00,67266.45,WIN,1,0,0,0,0,2.179,0.938,463,,
OK-W4_APRIL-SELL-2213,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T13:33:00+00:00,67467.55,WIN,1,0,0,0,0,2.13,0.637,376,,
OK-W4_APRIL-SELL-2277,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T14:37:00+00:00,67484.05,WIN,1,0,0,0,0,2.154,0.612,312,,
OK-W4_APRIL-SELL-2314,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T15:14:00+00:00,67458.25,WIN,1,0,0,0,0,2.116,0.651,275,,
OK-W4_APRIL-SELL-2348,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T15:48:00+00:00,67723.15,WIN,1,0,0,0,0,2.019,0.015,240,,
OK-W4_APRIL-SELL-2381,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T16:21:00+00:00,67462.85,WIN,1,0,0,0,0,2.123,0.175,208,,
OK-W4_APRIL-SELL-2415,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T16:55:00+00:00,67373.45,WIN,1,0,0,0,0,2.128,0.084,175,,
OK-W4_APRIL-SELL-2446,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T17:26:00+00:00,66872.85,WIN,1,0,0,0,0,2.451,0.528,147,,
OK-W4_APRIL-SELL-2490,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T18:10:00+00:00,66526.05,WIN,1,1,0,0,0,2.832,1.052,104,104,
OK-W4_APRIL-SELL-2554,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T19:14:00+00:00,67028.05,WIN,1,1,0,0,0,2.676,0.257,39,39,
OK-W4_APRIL-SELL-2586,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T19:46:00+00:00,66558.25,WIN,1,1,0,0,0,2.879,0.0,8,8,
OK-W4_APRIL-SELL-2620,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T20:20:00+00:00,62554.05,LOSS,0,0,0,1,0,1.734,1.896,,,
OK-W4_APRIL-SELL-2652,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T20:52:00+00:00,61737.05,LOSS,0,0,0,1,0,0.434,1.599,,,
OK-W4_APRIL-SELL-2685,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T21:25:00+00:00,61924.55,LOSS,0,0,0,1,0,0.219,1.644,,,
OK-W4_APRIL-SELL-2731,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T22:11:00+00:00,62363.95,LOSS,0,0,0,1,0,0.019,2.207,,,
OK-W4_APRIL-SELL-2802,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T23:22:00+00:00,65103.85,WIN,1,0,0,0,0,2.008,0.0,36,,
OK-W4_APRIL-SELL-2833,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-13T23:53:00+00:00,64252.95,WIN,1,0,0,0,0,2.037,0.061,32,,
OK-W4_APRIL-SELL-2867,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T00:27:00+00:00,63396.05,LOSS,0,0,0,1,0,1.893,1.541,,,
OK-W4_APRIL-SELL-2900,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T01:00:00+00:00,63583.35,WIN,1,0,0,0,0,2.022,0.753,130,,
OK-W4_APRIL-SELL-2941,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T01:41:00+00:00,63763.95,WIN,1,0,0,0,0,2.025,0.328,86,,
OK-W4_APRIL-SELL-2972,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T02:12:00+00:00,63657.95,WIN,1,0,0,0,0,2.137,0.007,58,,
OK-W4_APRIL-SELL-3006,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T02:46:00+00:00,63093.15,LOSS,0,0,0,1,0,1.422,1.546,,,
OK-W4_APRIL-SELL-3072,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T03:52:00+00:00,63107.05,LOSS,0,0,0,1,0,0.0,1.524,,,
OK-W4_APRIL-SELL-3114,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T04:34:00+00:00,63850.75,LOSS,0,0,0,1,0,0.0,1.593,,,
OK-W4_APRIL-SELL-3169,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T05:29:00+00:00,64249.75,TIMEOUT,0,0,0,0,1,0.553,0.962,,,
OK-W4_APRIL-SELL-3203,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T06:03:00+00:00,64201.25,TIMEOUT,0,0,0,0,1,0.478,1.039,,,
OK-W4_APRIL-SELL-3251,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T06:51:00+00:00,64650.25,TIMEOUT,0,0,0,0,1,1.774,0.295,,,
OK-W4_APRIL-SELL-3284,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T07:24:00+00:00,64610.05,TIMEOUT,0,0,0,0,1,1.713,0.357,,,
OK-W4_APRIL-SELL-3316,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T07:56:00+00:00,64364.75,TIMEOUT,0,0,0,0,1,1.338,0.74,,,
OK-W4_APRIL-SELL-3364,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T08:44:00+00:00,64632.55,TIMEOUT,0,0,0,0,1,1.747,0.322,,,
OK-W4_APRIL-SELL-3395,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T09:15:00+00:00,64347.95,TIMEOUT,0,0,0,0,1,1.312,0.766,,,
OK-W4_APRIL-SELL-3430,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T09:50:00+00:00,64136.35,WIN,1,0,0,0,0,2.14,1.098,454,,
OK-W4_APRIL-SELL-3461,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T10:21:00+00:00,64150.75,WIN,1,0,0,0,0,2.161,1.076,423,,
OK-W4_APRIL-SELL-3493,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T10:53:00+00:00,64457.85,WIN,1,0,0,0,0,2.044,0.594,388,,
OK-W4_APRIL-SELL-3525,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T11:25:00+00:00,63970.05,TIMEOUT,0,0,0,0,1,1.948,1.361,,,
OK-W4_APRIL-SELL-3642,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T13:22:00+00:00,64549.35,WIN,1,0,0,0,0,2.183,0.202,239,,
OK-W4_APRIL-SELL-3678,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T13:58:00+00:00,64382.85,WIN,1,0,0,0,0,2.329,0.461,204,,
OK-W4_APRIL-SELL-3717,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T14:37:00+00:00,63576.05,LOSS,0,0,0,1,0,0.114,1.571,,,
OK-W4_APRIL-SELL-3760,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T15:20:00+00:00,63957.35,LOSS,0,0,0,1,0,1.929,1.74,,,
OK-W4_APRIL-SELL-3793,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T15:53:00+00:00,64083.45,WIN,1,0,0,0,0,2.059,0.931,91,,
OK-W4_APRIL-SELL-3842,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T16:42:00+00:00,64415.95,WIN,1,0,0,0,0,2.379,0.199,40,,
OK-W4_APRIL-SELL-3873,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T17:13:00+00:00,63677.25,LOSS,0,0,0,1,0,1.497,1.527,,,
OK-W4_APRIL-SELL-3921,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T18:01:00+00:00,63863.95,LOSS,0,0,0,1,0,0.795,1.889,,,
OK-W4_APRIL-SELL-3972,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T18:52:00+00:00,64441.35,LOSS,0,0,0,1,0,1.684,1.587,,,
OK-W4_APRIL-SELL-4003,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T19:23:00+00:00,64068.55,LOSS,0,0,0,1,0,1.112,1.564,,,
OK-W4_APRIL-SELL-4053,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T20:13:00+00:00,64034.85,LOSS,0,0,0,1,0,1.06,1.617,,,
OK-W4_APRIL-SELL-4088,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T20:48:00+00:00,63816.15,LOSS,0,0,0,1,0,0.721,1.965,,,
OK-W4_APRIL-SELL-4121,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T21:21:00+00:00,63514.05,LOSS,0,0,0,1,0,0.249,1.514,,,
OK-W4_APRIL-SELL-4183,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T22:23:00+00:00,64914.75,LOSS,0,0,0,1,0,0.261,1.778,,,
OK-W4_APRIL-SELL-4228,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T23:08:00+00:00,65168.05,LOSS,0,0,0,1,0,0.649,1.705,,,
OK-W4_APRIL-SELL-4279,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-14T23:59:00+00:00,65661.45,TIMEOUT,0,0,0,0,1,1.395,1.308,,,
OK-W4_APRIL-SELL-4316,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T00:36:00+00:00,65311.75,LOSS,0,0,0,1,0,0.867,1.556,,,
OK-W4_APRIL-SELL-4347,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T01:07:00+00:00,65365.35,LOSS,0,0,0,1,0,0.949,1.538,,,
OK-W4_APRIL-SELL-4386,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T01:46:00+00:00,65311.55,LOSS,0,0,0,1,0,0.867,1.556,,,
OK-W4_APRIL-SELL-4420,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T02:20:00+00:00,65195.75,LOSS,0,0,0,1,0,0.691,1.661,,,
OK-W4_APRIL-SELL-4517,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T03:57:00+00:00,65135.75,LOSS,0,0,0,1,0,0.6,1.755,,,
OK-W4_APRIL-SELL-4686,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T06:46:00+00:00,66111.65,WIN,1,0,0,0,0,2.011,0.965,477,,
OK-W4_APRIL-SELL-4737,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T07:37:00+00:00,66359.55,WIN,1,0,0,0,0,2.066,0.588,422,,
OK-W4_APRIL-SELL-4770,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T08:10:00+00:00,66181.65,WIN,1,0,0,0,0,2.011,0.859,392,,
OK-W4_APRIL-SELL-4819,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T08:59:00+00:00,66279.95,WIN,1,0,0,0,0,2.156,0.709,343,,
OK-W4_APRIL-SELL-4878,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T09:58:00+00:00,66618.05,WIN,1,0,0,0,0,2.105,0.052,256,,
OK-W4_APRIL-SELL-4948,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T11:08:00+00:00,66373.25,WIN,1,0,0,0,0,2.087,0.0,211,,
OK-W4_APRIL-SELL-4979,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T11:39:00+00:00,66111.85,WIN,1,0,0,0,0,2.011,0.346,184,,
OK-W4_APRIL-SELL-5022,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T12:22:00+00:00,66022.45,WIN,1,0,0,0,0,2.142,0.482,144,,
OK-W4_APRIL-SELL-5054,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T12:54:00+00:00,66014.65,WIN,1,0,0,0,0,2.131,0.494,112,,
OK-W4_APRIL-SELL-5093,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T13:33:00+00:00,66115.75,WIN,1,0,0,0,0,2.017,0.34,70,,
OK-W4_APRIL-SELL-5126,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T14:06:00+00:00,65918.05,WIN,1,0,0,0,0,2.099,0.0,41,,
OK-W4_APRIL-SELL-5161,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T14:41:00+00:00,64983.95,WIN,1,0,0,0,0,2.232,0.0,186,,
OK-W4_APRIL-SELL-5214,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T15:34:00+00:00,64577.45,WIN,1,0,0,0,0,2.134,0.36,163,,
OK-W4_APRIL-SELL-5264,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T16:24:00+00:00,64199.95,WIN,1,0,0,0,0,2.036,0.83,157,,
OK-W4_APRIL-SELL-5323,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T17:23:00+00:00,64167.25,WIN,1,0,0,0,0,2.236,0.0,100,,
OK-W4_APRIL-SELL-5355,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T17:55:00+00:00,63818.95,WIN,1,0,0,0,0,2.321,0.331,71,,
OK-W4_APRIL-SELL-5387,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T18:27:00+00:00,63449.65,TIMEOUT,0,0,0,0,1,1.752,0.646,,,
OK-W4_APRIL-SELL-5419,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T18:59:00+00:00,63175.05,TIMEOUT,0,0,0,0,1,1.325,1.065,,,
OK-W4_APRIL-SELL-5498,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T20:18:00+00:00,63309.15,TIMEOUT,0,0,0,0,1,1.455,0.85,,,
OK-W4_APRIL-SELL-5530,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T20:50:00+00:00,63069.45,WIN,1,0,0,0,0,2.144,1.234,475,,
OK-W4_APRIL-SELL-5562,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T21:22:00+00:00,63168.15,WIN,1,0,0,0,0,2.296,1.076,443,,
OK-W4_APRIL-SELL-5613,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T22:13:00+00:00,62968.15,TIMEOUT,0,0,0,0,1,1.986,1.397,,,
OK-W4_APRIL-SELL-5657,SELL_PRESSURE_NO_ABSORPTION_EVENT,OKX,W4_APRIL,2024-04-15T22:57:00+00:00,63421.35,WIN,1,0,0,0,0,2.039,0.672,345,,
