zone_id,venue,date,final_shadow_decision,hybrid_decision,m4_thin_decision,target_hit,stop_hit,timeout,result,pnl_after_cost,MFE,MAE,hit_2pct,hit_2_5pct,hit_3pct,time_to_2pct_min,time_to_2_5pct_min,time_to_3pct_min
BTC-USDT-SWAP-LONG-1773106990000-10,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.78,-0.066,1,1,1,37.0,356.0,435.1
BTC-USDT-SWAP-LONG-1773111721000-11,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.266,-1.304,1,0,0,714.5,,
BTC-USDT-SWAP-SHORT-1773113999000-12,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.013,-2.568,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773114143000-13,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.229,-3.38,0,0,0,,,
BTC-USDT-SWAP-LONG-1773114910000-14,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.126,-0.474,1,1,1,266.2,647.7,656.2
BTC-USDT-SWAP-SHORT-1773115229000-15,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.457,-3.145,0,0,0,,,
BTC-USDT-SWAP-LONG-1773115703000-16,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.986,-0.61,1,1,0,303.0,634.5,
BTC-USDT-SWAP-LONG-1773116500000-17,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.762,-0.826,1,1,0,293.9,630.5,
BTC-USDT-SWAP-LONG-1773116566000-18,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.762,-0.826,1,1,0,293.9,630.5,
BTC-USDT-SWAP-LONG-1773118368000-19,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.675,-0.91,1,1,0,600.3,608.8,
BTC-USDT-SWAP-SHORT-1773119667000-21,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.321,-2.249,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773119784000-22,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.232,-2.341,0,0,0,,,
BTC-USDT-SWAP-LONG-1773119418000-20,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.435,-1.141,1,0,0,565.4,,
BTC-USDT-SWAP-LONG-1773120716000-23,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.64,-0.944,1,1,0,552.9,561.4,
BTC-USDT-SWAP-LONG-1773127382000-24,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.091,-1.473,1,0,0,451.8,,
BTC-USDT-SWAP-LONG-1773127409000-25,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.091,-1.473,1,0,0,451.8,,
BTC-USDT-SWAP-SHORT-1773129222000-26,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.701,-1.855,0,0,0,,,
BTC-USDT-SWAP-LONG-1773130875000-28,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.326,-2.211,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773130383000-27,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.371,-1.161,1,0,0,325.1,,
BTC-USDT-SWAP-LONG-1773132119000-29,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.317,-2.22,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773132250000-30,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.095,-1.447,1,0,0,324.1,,
BTC-USDT-SWAP-LONG-1773133047000-31,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.569,-1.978,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773135384000-32,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.553,-0.973,1,1,0,260.4,275.2,
BTC-USDT-SWAP-LONG-1773139318000-33,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.542,-2.003,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773140970000-34,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.95,-1.597,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773141284000-35,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.904,-1.645,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773144098000-36,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.006,-1.989,1,0,0,1431.1,,
BTC-USDT-SWAP-LONG-1773148718000-37,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.326,-2.643,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773150917000-38,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.199,-2.829,0,0,0,,,
BTC-USDT-SWAP-LONG-1773154908000-39,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.595,-3.231,0,0,0,,,
BTC-USDT-SWAP-LONG-1773154921000-40,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.595,-3.231,0,0,0,,,
BTC-USDT-SWAP-LONG-1773155511000-41,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.678,-3.151,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773160125000-43,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.279,-0.196,1,1,1,113.4,294.1,1145.1
BTC-USDT-SWAP-SHORT-1773160082000-42,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.279,-0.196,1,1,1,113.4,294.1,1145.1
BTC-USDT-SWAP-SHORT-1773161500000-44,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.212,-0.265,1,1,1,159.0,315.6,1148.2
BTC-USDT-SWAP-SHORT-1773167137000-45,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.663,1.995,-1.351,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773181308000-46,OKX_MARCH,2026-03-10,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.932,-2.449,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773188193000-2,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.438,-1.927,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773188301000-3,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.443,-1.922,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773188323000-4,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.437,-1.927,0,0,0,,,
BTC-USDT-SWAP-LONG-1773187573000-1,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.029,-1.339,1,0,0,1005.8,,
BTC-USDT-SWAP-SHORT-1773188983000-5,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.613,-1.746,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773197989000-7,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.128,-2.247,0,0,0,,,
BTC-USDT-SWAP-LONG-1773196970000-6,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.281,-1.095,1,0,0,856.0,,
BTC-USDT-SWAP-SHORT-1773198237000-8,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.834,-2.55,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773199659000-9,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.784,-2.602,0,0,0,,,
BTC-USDT-SWAP-LONG-1773200852000-10,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.552,-0.833,1,1,0,578.4,805.1,
BTC-USDT-SWAP-SHORT-1773205204000-11,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.633,-1.725,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773208151000-12,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.794,-2.593,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773215155000-13,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.973,-2.407,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773215694000-14,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.027,-2.351,0,0,0,,,
BTC-USDT-SWAP-LONG-1773223325000-15,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.737,-0.654,1,1,0,211.2,437.6,
BTC-USDT-SWAP-SHORT-1773224449000-16,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.735,-2.653,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773229823000-17,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.345,-3.057,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773230558000-18,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.082,-3.085,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773230703000-19,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.082,-3.085,0,0,0,,,
BTC-USDT-SWAP-LONG-1773231035000-20,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.076,-0.09,1,1,1,71.1,77.4,304.1
BTC-USDT-SWAP-LONG-1773231661000-21,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.926,-0.236,1,1,0,55.2,61.5,
BTC-USDT-SWAP-LONG-1773231710000-22,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.926,-0.236,1,1,0,55.2,61.5,
BTC-USDT-SWAP-LONG-1773235815000-23,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.868,-2.162,0,0,0,,,
BTC-USDT-SWAP-LONG-1773240262000-26,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.827,-2.201,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773240148000-25,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.267,-1.791,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773240074000-24,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.267,-1.791,0,0,0,,,
BTC-USDT-SWAP-LONG-1773244374000-27,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.484,-1.564,0,0,0,,,
BTC-USDT-SWAP-LONG-1773248977000-28,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.0,-2.936,0,0,0,,,
BTC-USDT-SWAP-LONG-1773249090000-29,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.0,-2.936,0,0,0,,,
BTC-USDT-SWAP-LONG-1773250265000-30,OKX_MARCH,2026-03-11,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.235,-2.277,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773273641000-1,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,-0.6895,1.373,-0.942,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773274473000-2,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.58,-1.978,0,0,0,,,
BTC-USDT-SWAP-LONG-1773274846000-3,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.118,-1.567,1,0,0,1437.5,,
BTC-USDT-SWAP-LONG-1773275033000-4,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.592,-1.444,1,1,0,1421.8,1436.4,
BTC-USDT-SWAP-SHORT-1773277918000-6,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.031,-3.022,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773278670000-7,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.097,-2.953,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773279543000-8,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.967,-3.089,0,0,0,,,
BTC-USDT-SWAP-LONG-1773277743000-5,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.136,-0.921,1,1,1,1335.2,1336.3,1351.1
BTC-USDT-SWAP-LONG-1773280802000-9,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.148,-0.91,1,1,1,1332.1,1333.2,1347.9
BTC-USDT-SWAP-SHORT-1773281619000-10,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.869,-3.19,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773282318000-11,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.576,-3.496,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773283301000-12,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.32,-3.762,0,0,0,,,
BTC-USDT-SWAP-LONG-1773284182000-14,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.909,-0.179,1,1,1,520.2,1272.5,1274.5
BTC-USDT-SWAP-SHORT-1773283808000-13,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.181,-3.907,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773284771000-15,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.183,-3.904,0,0,0,,,
BTC-USDT-SWAP-LONG-1773289183000-16,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.863,-0.223,1,1,1,409.8,1161.7,1163.7
BTC-USDT-SWAP-SHORT-1773301094000-17,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.511,-3.341,0,0,0,,,
BTC-USDT-SWAP-LONG-1773302140000-18,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.176,-0.67,1,1,1,975.3,976.4,991.1
BTC-USDT-SWAP-LONG-1773303167000-19,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.258,-0.591,1,1,1,959.2,959.9,975.2
BTC-USDT-SWAP-LONG-1773306306000-20,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.385,-0.737,1,1,1,907.2,909.0,923.0
BTC-USDT-SWAP-LONG-1773307320000-21,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.623,-0.509,1,1,1,883.6,885.6,901.0
BTC-USDT-SWAP-LONG-1773309139000-22,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.185,-0.929,1,1,1,856.2,863.0,1358.0
BTC-USDT-SWAP-SHORT-1773309951000-23,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.868,-3.534,0,0,0,,,
BTC-USDT-SWAP-LONG-1773312405000-25,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.155,-1.467,1,1,1,807.8,1302.5,1403.5
BTC-USDT-SWAP-LONG-1773312889000-26,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,3.09,-1.529,1,1,1,811.3,1297.6,1417.5
BTC-USDT-SWAP-SHORT-1773311218000-24,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.669,-2.944,0,0,0,,,
BTC-USDT-SWAP-LONG-1773314440000-27,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.916,-1.695,1,1,0,781.2,1351.8,
BTC-USDT-SWAP-SHORT-1773314627000-28,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.886,-2.717,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773322220000-29,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.297,-4.393,0,0,0,,,
BTC-USDT-SWAP-LONG-1773324378000-30,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,6.36,-0.088,1,1,1,558.5,561.1,562.2
BTC-USDT-SWAP-SHORT-1773327022000-31,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.042,-6.408,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773327051000-32,OKX_MARCH,2026-03-12,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.042,-6.408,0,0,0,,,
BTC-USDT-SWAP-LONG-1773360301000-1,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.238,-1.444,1,1,1,775.9,803.8,841.1
BTC-USDT-SWAP-LONG-1773360324000-2,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.238,-1.444,1,1,1,775.9,803.8,841.1
BTC-USDT-SWAP-LONG-1773362170000-4,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.498,-1.196,1,1,1,716.6,746.8,783.4
BTC-USDT-SWAP-LONG-1773362182000-5,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.498,-1.196,1,1,1,716.6,746.8,783.4
BTC-USDT-SWAP-SHORT-1773361797000-3,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.543,-3.134,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773364676000-6,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.371,-3.314,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773369857000-7,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.055,-3.818,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773373019000-8,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.915,-3.964,0,0,0,,,
BTC-USDT-SWAP-LONG-1773395617000-9,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.58,-2.442,1,1,0,233.3,269.9,
BTC-USDT-SWAP-LONG-1773396407000-11,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.384,-2.629,1,0,0,249.8,,
BTC-USDT-SWAP-SHORT-1773396389000-10,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.885,-2.115,1,1,0,457.4,733.4,
BTC-USDT-SWAP-LONG-1773396646000-12,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.189,-2.814,1,0,0,235.1,,
BTC-USDT-SWAP-LONG-1773397689000-13,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.137,-2.863,1,0,0,233.1,,
BTC-USDT-SWAP-LONG-1773398532000-14,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.93,-3.06,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773398894000-15,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,2.819,-2.184,1,1,0,417.6,857.0,
BTC-USDT-SWAP-SHORT-1773406290000-16,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,3.37,-1.604,1,1,1,205.6,301.7,577.7
BTC-USDT-SWAP-LONG-1773406851000-17,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.543,-3.428,0,0,0,,,
BTC-USDT-SWAP-LONG-1773406983000-18,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,1.447,-3.52,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773407290000-19,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,3.382,-1.592,1,1,1,184.8,280.9,556.9
BTC-USDT-SWAP-SHORT-1773408172000-20,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.807,-1.145,1,1,1,160.2,180.4,293.3
BTC-USDT-SWAP-SHORT-1773408336000-22,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.781,-1.172,1,1,1,151.1,171.2,284.1
BTC-USDT-SWAP-SHORT-1773408283000-21,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.781,-1.172,1,1,1,151.1,171.2,284.1
BTC-USDT-SWAP-LONG-1773410785000-23,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,1,0,LOSS,-1.64,0.641,-4.286,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773413760000-24,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,3.023,-0.494,1,1,1,168.7,422.0,939.0
BTC-USDT-SWAP-SHORT-1773417139000-25,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.074,-0.668,1,0,0,867.5,,
BTC-USDT-SWAP-SHORT-1773418383000-26,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,0,0,1,TIMEOUT,1.3607,1.919,-0.826,0,0,0,,,
BTC-USDT-SWAP-SHORT-1773419298000-27,OKX_MARCH,2026-03-13,REJECT,HYBRID_REJECT,M4_THIN_ONLY_PASS,1,0,0,WIN,1.86,2.332,-0.403,1,0,0,522.4,,
